id,case_id,diagnosis,recovery_score,recommended_action,delay_minutes,expected_recovery_value,reason,created_at
REC-68437d16,CASE-2566,INSUFFICIENT_FUNDS,64,REMIND,30,1695.99,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T00:16:04.407243
REC-7b5158ad,CASE-2567,TEMPORARY_FAILURE,86,REMIND,30,7016.72,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T16:16:04.407243
REC-7c46cee9,CASE-2568,INSUFFICIENT_FUNDS,61,REMIND,30,4971.16,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T19:16:04.408756
REC-974242eb,CASE-2569,INSUFFICIENT_FUNDS,52,REMIND,30,2310.76,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T09:16:04.408756
REC-a616160b,CASE-2570,TEMPORARY_FAILURE,72,REMIND,30,3207.21,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T22:16:04.408756
REC-906e0790,CASE-2571,TEMPORARY_FAILURE,90,REMIND,30,774.01,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T03:16:04.408756
REC-6ce5df3e,CASE-2572,INSUFFICIENT_FUNDS,70,REMIND,30,597.56,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T04:16:04.408756
REC-5acc07e8,CASE-2573,INSUFFICIENT_FUNDS,59,REMIND,30,1561.93,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T22:16:04.408756
REC-5506a4fc,CASE-2574,INSUFFICIENT_FUNDS,64,REMIND,30,544.63,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T03:16:04.408756
REC-f832ff7e,CASE-2575,TEMPORARY_FAILURE,71,REMIND,30,1883.67,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T13:16:04.408756
REC-fe48f011,CASE-2576,TEMPORARY_FAILURE,85,REMIND,30,729.9,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T11:16:04.410804
REC-db7aa728,CASE-2577,INSUFFICIENT_FUNDS,58,REMIND,30,4725.69,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T00:16:04.410804
REC-30441b18,CASE-2578,TEMPORARY_FAILURE,75,REMIND,30,6116.67,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T21:16:04.410804
REC-d2c2f618,CASE-2579,INSUFFICIENT_FUNDS,65,REMIND,30,1722.8,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T16:16:04.410804
REC-6a130f0c,CASE-2580,INSUFFICIENT_FUNDS,57,REMIND,30,482.87,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T14:16:04.410804
REC-d08f9de7,CASE-2581,INSUFFICIENT_FUNDS,70,REMIND,30,1856.86,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T02:16:04.410804
REC-ac5e60e0,CASE-2582,TEMPORARY_FAILURE,89,REMIND,30,3969.18,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T10:16:04.410804
REC-6cb0c4f0,CASE-2583,INSUFFICIENT_FUNDS,62,REMIND,30,1642.36,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T07:16:04.410804
REC-5ea109f1,CASE-2584,INSUFFICIENT_FUNDS,53,REMIND,30,447.58,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T12:16:04.410804
REC-c421c76f,CASE-2585,INSUFFICIENT_FUNDS,57,REMIND,30,2534.87,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T11:16:04.410804
REC-eb08b895,CASE-2586,INSUFFICIENT_FUNDS,63,REMIND,30,2803.8,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T02:16:04.410804
REC-8a85af04,CASE-2587,TEMPORARY_FAILURE,85,REMIND,30,3789.9,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T16:16:04.410804
REC-4059807d,CASE-2588,TEMPORARY_FAILURE,74,REMIND,30,632.85,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T02:16:04.410804
REC-b137b5d4,CASE-2589,INSUFFICIENT_FUNDS,68,REMIND,30,579.92,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T07:16:04.413926
REC-024d2ce2,CASE-2590,INSUFFICIENT_FUNDS,54,REMIND,30,456.4,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T18:16:04.413926
REC-4341773a,CASE-2591,INSUFFICIENT_FUNDS,56,REMIND,30,2490.05,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T12:16:04.413926
REC-0f8d0135,CASE-2592,TEMPORARY_FAILURE,74,REMIND,30,1964.11,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T05:16:04.413926
REC-2f50faf8,CASE-2593,INSUFFICIENT_FUNDS,61,REMIND,30,518.16,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T15:16:04.414937
REC-ec62dc73,CASE-2594,INSUFFICIENT_FUNDS,52,REMIND,30,438.76,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T05:16:04.414937
REC-c6e1bc9d,CASE-2595,INSUFFICIENT_FUNDS,60,REMIND,30,4889.34,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T14:16:04.414937
REC-27d5ddbb,CASE-2596,TEMPORARY_FAILURE,90,REMIND,30,4014.01,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T19:16:04.414937
REC-35acbcf6,CASE-2597,TEMPORARY_FAILURE,90,REMIND,30,774.01,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T01:16:04.416002
REC-3d02caf6,CASE-2598,INSUFFICIENT_FUNDS,64,REMIND,30,2848.63,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T18:16:04.416002
REC-69f8bc49,CASE-2599,INSUFFICIENT_FUNDS,55,REMIND,30,1454.68,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T21:16:04.416002
REC-3d0fd77a,CASE-2600,TEMPORARY_FAILURE,77,REMIND,30,2044.55,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T02:16:04.416002
REC-6ed64aaf,CASE-2601,INSUFFICIENT_FUNDS,63,REMIND,30,1669.17,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T17:16:04.416002
REC-1cb52b82,CASE-2602,TEMPORARY_FAILURE,77,REMIND,30,2044.55,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T08:16:04.416002
REC-4e1969e8,CASE-2603,INSUFFICIENT_FUNDS,61,REMIND,30,518.16,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T11:16:04.416002
REC-c23034ee,CASE-2604,TEMPORARY_FAILURE,76,REMIND,30,3386.49,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T13:16:04.416002
REC-21cb36e6,CASE-2605,INSUFFICIENT_FUNDS,59,REMIND,30,2624.52,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T01:16:04.418015
REC-cce6a569,CASE-2606,TEMPORARY_FAILURE,89,REMIND,30,765.18,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T22:16:04.418015
REC-fcd7ccda,CASE-2607,INSUFFICIENT_FUNDS,51,REMIND,30,1347.43,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T06:16:04.418015
REC-11b644c8,CASE-2608,TEMPORARY_FAILURE,82,REMIND,30,2178.61,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T12:16:04.418015
REC-01ba76b9,CASE-2609,TEMPORARY_FAILURE,80,REMIND,30,6525.78,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T22:16:04.418015
REC-68e22fd2,CASE-2610,TEMPORARY_FAILURE,76,REMIND,30,650.49,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T22:16:04.418015
REC-2cc4debc,CASE-2611,INSUFFICIENT_FUNDS,63,REMIND,30,1669.17,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T21:16:04.418015
REC-11df0aa7,CASE-2612,INSUFFICIENT_FUNDS,70,REMIND,30,5707.56,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T11:16:04.418015
REC-f875a00d,CASE-2613,TEMPORARY_FAILURE,88,REMIND,30,756.36,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T21:16:04.419959
REC-b198bdd8,CASE-2614,TEMPORARY_FAILURE,83,REMIND,30,712.25,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T10:16:04.419959
REC-2cc73f30,CASE-2615,TEMPORARY_FAILURE,83,REMIND,30,2205.42,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T10:16:04.419959
REC-cfe607ce,CASE-2616,TEMPORARY_FAILURE,83,REMIND,30,6771.25,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T08:16:04.419959
REC-77cfe28d,CASE-2617,INSUFFICIENT_FUNDS,69,REMIND,30,5625.74,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T09:16:04.419959
REC-4356ec9a,CASE-2618,TEMPORARY_FAILURE,89,REMIND,30,3969.18,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T19:16:04.419959
REC-adff4c9a,CASE-2619,INSUFFICIENT_FUNDS,55,REMIND,30,4480.23,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T23:16:04.419959
REC-6f6ec744,CASE-2620,TEMPORARY_FAILURE,75,REMIND,30,1990.92,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T11:16:04.419959
REC-6ea75193,CASE-2621,TEMPORARY_FAILURE,79,REMIND,30,2098.17,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T20:16:04.422016
REC-aa06595e,CASE-2622,INSUFFICIENT_FUNDS,60,REMIND,30,2669.34,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T15:16:04.422016
REC-ecda221e,CASE-2623,TEMPORARY_FAILURE,90,REMIND,30,7344.01,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T15:16:04.422016
REC-853001c2,CASE-2624,TEMPORARY_FAILURE,82,REMIND,30,6689.43,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T12:16:04.422656
REC-e734d9ff,CASE-2625,INSUFFICIENT_FUNDS,60,REMIND,30,509.34,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T03:16:04.422656
REC-86df30ee,CASE-2626,INSUFFICIENT_FUNDS,53,REMIND,30,1401.05,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T14:16:04.422656
REC-066f937a,CASE-2627,INSUFFICIENT_FUNDS,68,REMIND,30,5543.92,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T00:16:04.422656
REC-213838e8,CASE-2628,TEMPORARY_FAILURE,89,REMIND,30,765.18,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T05:16:04.422656
REC-4dcc33c7,CASE-2629,TEMPORARY_FAILURE,84,REMIND,30,6853.07,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T23:16:04.422656
REC-9608bfd3,CASE-2630,TEMPORARY_FAILURE,79,REMIND,30,6443.96,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T22:16:04.422656
REC-fcf72a8d,CASE-2631,INSUFFICIENT_FUNDS,65,REMIND,30,553.45,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T20:16:04.422656
REC-c77f4711,CASE-2632,INSUFFICIENT_FUNDS,53,REMIND,30,1401.05,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T19:16:04.422656
REC-cd07cc99,CASE-2633,INSUFFICIENT_FUNDS,52,REMIND,30,2310.76,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T00:16:04.424673
REC-1a68b227,CASE-2634,TEMPORARY_FAILURE,71,REMIND,30,3162.38,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T10:16:04.424673
REC-f7061322,CASE-2635,INSUFFICIENT_FUNDS,60,REMIND,30,1588.74,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T13:16:04.424673
REC-07059d45,CASE-2636,INSUFFICIENT_FUNDS,52,REMIND,30,2310.76,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T13:16:04.425186
REC-f5bf2608,CASE-2637,INSUFFICIENT_FUNDS,54,REMIND,30,4398.4,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T06:16:04.425186
REC-c45f0a79,CASE-2638,INSUFFICIENT_FUNDS,57,REMIND,30,1508.3,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T10:16:04.425186
REC-fd8c8723,CASE-2639,INSUFFICIENT_FUNDS,63,REMIND,30,1669.17,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T14:16:04.425186
REC-4a236b6c,CASE-2640,TEMPORARY_FAILURE,80,REMIND,30,685.78,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T16:16:04.425186
REC-f2374530,CASE-2641,TEMPORARY_FAILURE,83,REMIND,30,3700.25,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T21:16:04.425186
REC-55366dce,CASE-2642,TEMPORARY_FAILURE,83,REMIND,30,6771.25,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T21:16:04.425186
REC-819e01a4,CASE-2643,INSUFFICIENT_FUNDS,68,REMIND,30,1803.24,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T11:16:04.426512
REC-412c0e89,CASE-2644,TEMPORARY_FAILURE,90,REMIND,30,7344.01,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T10:16:04.426512
REC-002eea69,CASE-2645,INSUFFICIENT_FUNDS,52,REMIND,30,4234.76,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T20:16:04.426512
REC-93469baa,CASE-2646,INSUFFICIENT_FUNDS,50,REMIND,30,1320.62,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T08:16:04.426512
REC-b318b656,CASE-2647,INSUFFICIENT_FUNDS,69,REMIND,30,3072.74,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T05:16:04.426512
REC-bba97dab,CASE-2648,TEMPORARY_FAILURE,71,REMIND,30,3162.38,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T00:16:04.426512
REC-ad17a84a,CASE-2649,TEMPORARY_FAILURE,71,REMIND,30,3162.38,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T19:16:04.426512
REC-fc876f7e,CASE-2650,INSUFFICIENT_FUNDS,70,RETRY,30,1156.86,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T15:16:04.426512
REC-69ec67e7,CASE-2651,INSUFFICIENT_FUNDS,66,RETRY,30,5709.61,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T14:16:04.426512
REC-0a3c0367,CASE-2652,TEMPORARY_FAILURE,75,RETRY,30,3490.92,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T00:16:04.426512
REC-eaf016fb,CASE-2653,INSUFFICIENT_FUNDS,62,RETRY,30,2882.36,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T11:16:04.426512
REC-43bc2e7a,CASE-2654,INSUFFICIENT_FUNDS,64,RETRY,30,2975.99,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T22:16:04.428526
REC-b327c11c,CASE-2655,INSUFFICIENT_FUNDS,51,RETRY,30,4407.43,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T16:16:04.428526
REC-935f55cb,CASE-2656,INSUFFICIENT_FUNDS,57,RETRY,30,368.3,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T21:16:04.428526
REC-ab1b3e01,CASE-2657,INSUFFICIENT_FUNDS,68,RETRY,30,3163.24,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T17:16:04.428526
REC-59768aef,CASE-2658,INSUFFICIENT_FUNDS,47,RETRY,30,770.18,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T07:16:04.428526
REC-86f45c66,CASE-2659,TEMPORARY_FAILURE,72,RETRY,30,6230.49,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T03:16:04.428526
REC-8d86681c,CASE-2660,INSUFFICIENT_FUNDS,61,RETRY,30,1005.55,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T03:16:04.428526
REC-8d6046ed,CASE-2661,TEMPORARY_FAILURE,73,RETRY,30,477.3,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T10:16:04.428526
REC-85f0d458,CASE-2662,INSUFFICIENT_FUNDS,64,RETRY,30,5535.99,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T17:16:04.428526
REC-634f883b,CASE-2663,TEMPORARY_FAILURE,83,RETRY,30,545.42,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T10:16:04.430572
REC-08faa705,CASE-2664,TEMPORARY_FAILURE,73,RETRY,30,477.3,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T17:16:04.430572
REC-ee7e6bb9,CASE-2665,INSUFFICIENT_FUNDS,60,RETRY,30,988.74,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T19:16:04.430572
REC-c9d43d8f,CASE-2666,INSUFFICIENT_FUNDS,68,RETRY,30,3163.24,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T02:16:04.430572
REC-1b55af3d,CASE-2667,INSUFFICIENT_FUNDS,47,RETRY,30,2180.18,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T02:16:04.430572
REC-4530927a,CASE-2668,TEMPORARY_FAILURE,75,RETRY,30,3490.92,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T15:16:04.430572
REC-44fc7bef,CASE-2669,TEMPORARY_FAILURE,76,RETRY,30,3537.73,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T17:16:04.430572
REC-de447dbd,CASE-2670,TEMPORARY_FAILURE,74,RETRY,30,3444.11,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T11:16:04.430572
REC-8db9ace0,CASE-2671,TEMPORARY_FAILURE,83,RETRY,30,7185.42,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T09:16:04.430572
REC-9ac168bf,CASE-2672,INSUFFICIENT_FUNDS,67,RETRY,30,436.42,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T22:16:04.430572
REC-e8c9b64d,CASE-2673,TEMPORARY_FAILURE,79,RETRY,30,6838.17,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T00:16:04.430572
REC-6818ab83,CASE-2674,TEMPORARY_FAILURE,88,RETRY,30,579.48,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T16:16:04.430572
REC-027d232d,CASE-2675,INSUFFICIENT_FUNDS,46,RETRY,30,3973.37,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T19:16:04.430572
REC-6a1524b2,CASE-2676,INSUFFICIENT_FUNDS,70,RETRY,30,6056.86,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T21:16:04.430572
REC-b7684a57,CASE-2677,INSUFFICIENT_FUNDS,63,RETRY,30,2929.17,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T18:16:04.430572
REC-fd2c0079,CASE-2678,INSUFFICIENT_FUNDS,60,RETRY,30,2788.74,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T08:16:04.430572
REC-861553de,CASE-2679,INSUFFICIENT_FUNDS,47,RETRY,30,4060.18,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T02:16:04.432586
REC-8829977a,CASE-2680,INSUFFICIENT_FUNDS,62,RETRY,30,2882.36,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T06:16:04.432586
REC-db38021f,CASE-2681,TEMPORARY_FAILURE,85,RETRY,30,7359.05,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T19:16:04.432586
REC-93ad88a2,CASE-2682,INSUFFICIENT_FUNDS,59,RETRY,30,381.93,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T23:16:04.432586
REC-5e11a22f,CASE-2683,INSUFFICIENT_FUNDS,55,RETRY,30,4754.68,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T12:16:04.432586
REC-5cf22e1f,CASE-2684,INSUFFICIENT_FUNDS,61,RETRY,30,395.55,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T00:16:04.432586
REC-e90db58a,CASE-2685,TEMPORARY_FAILURE,74,RETRY,30,3444.11,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T18:16:04.432586
REC-c47a2486,CASE-2686,TEMPORARY_FAILURE,87,RETRY,30,572.67,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T23:16:04.432586
REC-6c7ad4e4,CASE-2687,INSUFFICIENT_FUNDS,60,RETRY,30,5188.74,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T01:16:04.432586
REC-f864d408,CASE-2688,INSUFFICIENT_FUNDS,65,RETRY,30,3022.8,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T22:16:04.432586
REC-01aa268c,CASE-2689,INSUFFICIENT_FUNDS,60,RETRY,30,5188.74,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T23:16:04.432586
REC-f787121c,CASE-2690,TEMPORARY_FAILURE,77,RETRY,30,1274.55,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T03:16:04.432586
REC-27a8d32d,CASE-2691,TEMPORARY_FAILURE,74,RETRY,30,6404.11,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T00:16:04.432586
REC-e7352574,CASE-2692,INSUFFICIENT_FUNDS,52,RETRY,30,4494.24,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T00:16:04.434100
REC-783d11a9,CASE-2693,INSUFFICIENT_FUNDS,67,RETRY,30,3116.42,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T12:16:04.434100
REC-fc88e8c0,CASE-2694,INSUFFICIENT_FUNDS,48,RETRY,30,4146.99,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T01:16:04.435118
REC-ad546f73,CASE-2695,INSUFFICIENT_FUNDS,40,RETRY,30,252.49,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T18:16:04.435118
REC-03e3b738,CASE-2696,INSUFFICIENT_FUNDS,55,RETRY,30,354.68,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T16:16:04.435118
REC-98e83176,CASE-2697,INSUFFICIENT_FUNDS,65,RETRY,30,5622.8,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T23:16:04.435118
REC-34d335d8,CASE-2698,INSUFFICIENT_FUNDS,70,RETRY,30,1156.86,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T12:16:04.435118
REC-6376cefe,CASE-2699,INSUFFICIENT_FUNDS,66,RETRY,30,3069.61,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T04:16:04.435118
REC-502e59cc,CASE-2700,INSUFFICIENT_FUNDS,40,RETRY,30,652.49,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T14:16:04.435118
REC-2f618188,CASE-2701,TEMPORARY_FAILURE,82,RETRY,30,7098.61,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T04:16:04.437172
REC-099761ae,CASE-2702,INSUFFICIENT_FUNDS,69,RETRY,30,5970.05,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T04:16:04.437880
REC-55b1622f,CASE-2703,TEMPORARY_FAILURE,75,RETRY,30,6490.92,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T22:16:04.437880
REC-62201e70,CASE-2704,INSUFFICIENT_FUNDS,67,RETRY,30,1106.42,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T21:16:04.437880
REC-52ec06ad,CASE-2705,INSUFFICIENT_FUNDS,66,RETRY,30,3069.61,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T10:16:04.437880
REC-fe949444,CASE-2706,TEMPORARY_FAILURE,85,RETRY,30,7359.05,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T06:16:04.437880
REC-e3d98267,CASE-2707,INSUFFICIENT_FUNDS,49,RETRY,30,313.8,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T03:16:04.437880
