id,source_type,source_id,customer_id,amount_at_risk,problem_type,recovery_score,risk_level,recommended_action,policy_decision,status,retry_count,max_retries,created_at
CASE-2563,TRANSACTION,TX-C6B28F4B,CUST-1110,4482.23,CHECKOUT_ABANDONMENT,64,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T16:16:04.405901
CASE-2564,TRANSACTION,TX-BE771C47,CUST-1262,4482.23,CHECKOUT_ABANDONMENT,85,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T10:16:04.405901
CASE-2565,TRANSACTION,TX-D1E868E0,CUST-1080,8182.23,CHECKOUT_ABANDONMENT,72,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T13:16:04.406499
CASE-2566,TRANSACTION,TX-98DB083F,CUST-1132,2681.23,CHECKOUT_ABANDONMENT,64,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T00:16:04.407243
CASE-2567,TRANSACTION,TX-2947CEA0,CUST-1112,8182.23,CHECKOUT_ABANDONMENT,86,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T16:16:04.407243
CASE-2568,TRANSACTION,TX-ECB87912,CUST-1250,8182.23,CHECKOUT_ABANDONMENT,61,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T19:16:04.408756
CASE-2569,TRANSACTION,TX-7FB1620F,CUST-1296,4482.23,CHECKOUT_ABANDONMENT,52,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T09:16:04.408756
CASE-2570,TRANSACTION,TX-D4CF5536,CUST-1223,4482.23,CHECKOUT_ABANDONMENT,72,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T22:16:04.408756
CASE-2571,TRANSACTION,TX-A9259687,CUST-1196,882.23,CHECKOUT_ABANDONMENT,90,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T03:16:04.408756
CASE-2572,TRANSACTION,TX-235B7883,CUST-1277,882.23,CHECKOUT_ABANDONMENT,70,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T04:16:04.408756
CASE-2573,TRANSACTION,TX-593D79A6,CUST-1026,2681.23,CHECKOUT_ABANDONMENT,59,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T22:16:04.408756
CASE-2574,TRANSACTION,TX-F2BE5593,CUST-1222,882.23,CHECKOUT_ABANDONMENT,64,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T03:16:04.408756
CASE-2575,TRANSACTION,TX-855C5770,CUST-1043,2681.23,CHECKOUT_ABANDONMENT,71,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T13:16:04.408756
CASE-2576,TRANSACTION,TX-3BA3DA59,CUST-1205,882.23,CHECKOUT_ABANDONMENT,85,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T11:16:04.410804
CASE-2577,TRANSACTION,TX-EC8A0300,CUST-1070,8182.23,CHECKOUT_ABANDONMENT,58,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-28T00:16:04.410804
CASE-2578,TRANSACTION,TX-EADE1099,CUST-1293,8182.23,CHECKOUT_ABANDONMENT,75,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T21:16:04.410804
CASE-2579,TRANSACTION,TX-B4A4F3AB,CUST-1037,2681.23,CHECKOUT_ABANDONMENT,65,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T16:16:04.410804
CASE-2580,TRANSACTION,TX-97142B24,CUST-1212,882.23,CHECKOUT_ABANDONMENT,57,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T14:16:04.410804
CASE-2581,TRANSACTION,TX-AADD6F4A,CUST-1177,2681.23,CHECKOUT_ABANDONMENT,70,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T02:16:04.410804
CASE-2582,TRANSACTION,TX-613F69AC,CUST-1227,4482.23,CHECKOUT_ABANDONMENT,89,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T10:16:04.410804
CASE-2583,TRANSACTION,TX-C1FFCEEC,CUST-1192,2681.23,CHECKOUT_ABANDONMENT,62,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T07:16:04.410804
CASE-2584,TRANSACTION,TX-39932886,CUST-1125,882.23,CHECKOUT_ABANDONMENT,53,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T12:16:04.410804
CASE-2585,TRANSACTION,TX-2A497934,CUST-1157,4482.23,CHECKOUT_ABANDONMENT,57,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T11:16:04.410804
CASE-2586,TRANSACTION,TX-511A214B,CUST-1276,4482.23,CHECKOUT_ABANDONMENT,63,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T02:16:04.410804
CASE-2587,TRANSACTION,TX-FE476028,CUST-1248,4482.23,CHECKOUT_ABANDONMENT,85,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T16:16:04.410804
CASE-2588,TRANSACTION,TX-86BC41FF,CUST-1299,882.23,CHECKOUT_ABANDONMENT,74,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T02:16:04.410804
CASE-2589,TRANSACTION,TX-45CD60D3,CUST-1103,882.23,CHECKOUT_ABANDONMENT,68,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T07:16:04.413926
CASE-2590,TRANSACTION,TX-DEFD735C,CUST-1199,882.23,CHECKOUT_ABANDONMENT,54,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T18:16:04.413926
CASE-2591,TRANSACTION,TX-D8C1CBCF,CUST-1010,4482.23,CHECKOUT_ABANDONMENT,56,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T12:16:04.413926
CASE-2592,TRANSACTION,TX-6D671741,CUST-1261,2681.23,CHECKOUT_ABANDONMENT,74,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T05:16:04.413926
CASE-2593,TRANSACTION,TX-BEBA58EE,CUST-1102,882.23,CHECKOUT_ABANDONMENT,61,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T15:16:04.414937
CASE-2594,TRANSACTION,TX-0B5E78FA,CUST-1127,882.23,CHECKOUT_ABANDONMENT,52,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T05:16:04.414937
CASE-2595,TRANSACTION,TX-9B02A823,CUST-1010,8182.23,CHECKOUT_ABANDONMENT,60,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T14:16:04.414937
CASE-2596,TRANSACTION,TX-8CBCCB78,CUST-1155,4482.23,CHECKOUT_ABANDONMENT,90,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T19:16:04.414937
CASE-2597,TRANSACTION,TX-35A836DB,CUST-1132,882.23,CHECKOUT_ABANDONMENT,90,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T01:16:04.416002
CASE-2598,TRANSACTION,TX-C7C8EE19,CUST-1078,4482.23,CHECKOUT_ABANDONMENT,64,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T18:16:04.416002
CASE-2599,TRANSACTION,TX-EB846240,CUST-1196,2681.23,CHECKOUT_ABANDONMENT,55,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T21:16:04.416002
CASE-2600,TRANSACTION,TX-70189B86,CUST-1160,2681.23,CHECKOUT_ABANDONMENT,77,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T02:16:04.416002
CASE-2601,TRANSACTION,TX-EEDF661C,CUST-1071,2681.23,CHECKOUT_ABANDONMENT,63,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T17:16:04.416002
CASE-2602,TRANSACTION,TX-5D13DDD6,CUST-1075,2681.23,CHECKOUT_ABANDONMENT,77,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T08:16:04.416002
CASE-2603,TRANSACTION,TX-C16A2BED,CUST-1163,882.23,CHECKOUT_ABANDONMENT,61,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T11:16:04.416002
CASE-2604,TRANSACTION,TX-411B19EC,CUST-1211,4482.23,CHECKOUT_ABANDONMENT,76,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T13:16:04.416002
CASE-2605,TRANSACTION,TX-DDC2C4F0,CUST-1097,4482.23,CHECKOUT_ABANDONMENT,59,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T01:16:04.418015
CASE-2606,TRANSACTION,TX-9180AE94,CUST-1137,882.23,CHECKOUT_ABANDONMENT,89,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T22:16:04.418015
CASE-2607,TRANSACTION,TX-D048E0AC,CUST-1184,2681.23,CHECKOUT_ABANDONMENT,51,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T06:16:04.418015
CASE-2608,TRANSACTION,TX-8F17B8EE,CUST-1241,2681.23,CHECKOUT_ABANDONMENT,82,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T12:16:04.418015
CASE-2609,TRANSACTION,TX-33C3886A,CUST-1071,8182.23,CHECKOUT_ABANDONMENT,80,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T22:16:04.418015
CASE-2610,TRANSACTION,TX-328ACEEC,CUST-1008,882.23,CHECKOUT_ABANDONMENT,76,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T22:16:04.418015
CASE-2611,TRANSACTION,TX-1C09A29C,CUST-1034,2681.23,CHECKOUT_ABANDONMENT,63,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T21:16:04.418015
CASE-2612,TRANSACTION,TX-D493E1DE,CUST-1235,8182.23,CHECKOUT_ABANDONMENT,70,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T11:16:04.418015
CASE-2613,TRANSACTION,TX-7BBE2356,CUST-1195,882.23,CHECKOUT_ABANDONMENT,88,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T21:16:04.419959
CASE-2614,TRANSACTION,TX-CD05862B,CUST-1056,882.23,CHECKOUT_ABANDONMENT,83,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T10:16:04.419959
CASE-2615,TRANSACTION,TX-AEAD7AB9,CUST-1276,2681.23,CHECKOUT_ABANDONMENT,83,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T10:16:04.419959
CASE-2616,TRANSACTION,TX-8ADEB04A,CUST-1026,8182.23,CHECKOUT_ABANDONMENT,83,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T08:16:04.419959
CASE-2617,TRANSACTION,TX-64F36CD8,CUST-1147,8182.23,CHECKOUT_ABANDONMENT,69,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T09:16:04.419959
CASE-2618,TRANSACTION,TX-8E48258F,CUST-1028,4482.23,CHECKOUT_ABANDONMENT,89,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T19:16:04.419959
CASE-2619,TRANSACTION,TX-EBE0D4B8,CUST-1257,8182.23,CHECKOUT_ABANDONMENT,55,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T23:16:04.419959
CASE-2620,TRANSACTION,TX-557D58C8,CUST-1212,2681.23,CHECKOUT_ABANDONMENT,75,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T11:16:04.419959
CASE-2621,TRANSACTION,TX-D0F15C4B,CUST-1104,2681.23,CHECKOUT_ABANDONMENT,79,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T20:16:04.422016
CASE-2622,TRANSACTION,TX-E302599A,CUST-1064,4482.23,CHECKOUT_ABANDONMENT,60,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T15:16:04.422016
CASE-2623,TRANSACTION,TX-77DF0F7F,CUST-1186,8182.23,CHECKOUT_ABANDONMENT,90,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T15:16:04.422016
CASE-2624,TRANSACTION,TX-F64C4FB3,CUST-1082,8182.23,CHECKOUT_ABANDONMENT,82,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T12:16:04.422656
CASE-2625,TRANSACTION,TX-4D946219,CUST-1172,882.23,CHECKOUT_ABANDONMENT,60,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T03:16:04.422656
CASE-2626,TRANSACTION,TX-84DD5805,CUST-1215,2681.23,CHECKOUT_ABANDONMENT,53,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T14:16:04.422656
CASE-2627,TRANSACTION,TX-5C873A20,CUST-1093,8182.23,CHECKOUT_ABANDONMENT,68,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-28T00:16:04.422656
CASE-2628,TRANSACTION,TX-7E4AD7E8,CUST-1130,882.23,CHECKOUT_ABANDONMENT,89,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T05:16:04.422656
CASE-2629,TRANSACTION,TX-2D495FBD,CUST-1003,8182.23,CHECKOUT_ABANDONMENT,84,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T23:16:04.422656
CASE-2630,TRANSACTION,TX-2B3F8E2B,CUST-1210,8182.23,CHECKOUT_ABANDONMENT,79,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T22:16:04.422656
CASE-2631,TRANSACTION,TX-FA5477BE,CUST-1281,882.23,CHECKOUT_ABANDONMENT,65,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T20:16:04.422656
CASE-2632,TRANSACTION,TX-0F95E8B5,CUST-1095,2681.23,CHECKOUT_ABANDONMENT,53,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T19:16:04.422656
CASE-2633,TRANSACTION,TX-F2312E70,CUST-1075,4482.23,CHECKOUT_ABANDONMENT,52,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T00:16:04.424673
CASE-2634,TRANSACTION,TX-8C0E165D,CUST-1045,4482.23,CHECKOUT_ABANDONMENT,71,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T10:16:04.424673
CASE-2635,TRANSACTION,TX-DE71A8A6,CUST-1146,2681.23,CHECKOUT_ABANDONMENT,60,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T13:16:04.424673
CASE-2636,TRANSACTION,TX-66784D22,CUST-1048,4482.23,CHECKOUT_ABANDONMENT,52,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T13:16:04.425186
CASE-2637,TRANSACTION,TX-D4340B1D,CUST-1219,8182.23,CHECKOUT_ABANDONMENT,54,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T06:16:04.425186
CASE-2638,TRANSACTION,TX-7D906F0B,CUST-1141,2681.23,CHECKOUT_ABANDONMENT,57,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T10:16:04.425186
CASE-2639,TRANSACTION,TX-20537B20,CUST-1030,2681.23,CHECKOUT_ABANDONMENT,63,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T14:16:04.425186
CASE-2640,TRANSACTION,TX-63B5E750,CUST-1148,882.23,CHECKOUT_ABANDONMENT,80,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T16:16:04.425186
CASE-2641,TRANSACTION,TX-813CC0BC,CUST-1295,4482.23,CHECKOUT_ABANDONMENT,83,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T21:16:04.425186
CASE-2642,TRANSACTION,TX-61F87B29,CUST-1255,8182.23,CHECKOUT_ABANDONMENT,83,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T21:16:04.425186
CASE-2643,TRANSACTION,TX-BEB61E7B,CUST-1100,2681.23,CHECKOUT_ABANDONMENT,68,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T11:16:04.426512
CASE-2644,TRANSACTION,TX-74F4AB77,CUST-1061,8182.23,CHECKOUT_ABANDONMENT,90,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T10:16:04.426512
CASE-2645,TRANSACTION,TX-0188C295,CUST-1171,8182.23,CHECKOUT_ABANDONMENT,52,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T20:16:04.426512
CASE-2646,TRANSACTION,TX-13FB0D1B,CUST-1104,2681.23,CHECKOUT_ABANDONMENT,50,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T08:16:04.426512
CASE-2647,TRANSACTION,TX-F20BB387,CUST-1260,4482.23,CHECKOUT_ABANDONMENT,69,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T05:16:04.426512
CASE-2648,TRANSACTION,TX-CE9E64B0,CUST-1203,4482.23,CHECKOUT_ABANDONMENT,71,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T00:16:04.426512
CASE-2649,TRANSACTION,TX-D64897B1,CUST-1246,4482.23,CHECKOUT_ABANDONMENT,71,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T19:16:04.426512
CASE-2650,TRANSACTION,TX-F741D07A,CUST-1080,1681.23,SUBSCRIPTION_FAILURE,70,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T15:16:04.426512
CASE-2651,TRANSACTION,TX-DEB79C15,CUST-1029,8681.23,SUBSCRIPTION_FAILURE,66,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T14:16:04.426512
CASE-2652,TRANSACTION,TX-2EB48E39,CUST-1275,4681.23,SUBSCRIPTION_FAILURE,75,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T00:16:04.426512
CASE-2653,TRANSACTION,TX-9717206C,CUST-1034,4681.23,SUBSCRIPTION_FAILURE,62,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T11:16:04.426512
CASE-2654,TRANSACTION,TX-13E14292,CUST-1274,4681.23,SUBSCRIPTION_FAILURE,64,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T22:16:04.428526
CASE-2655,TRANSACTION,TX-3CAA82AE,CUST-1060,8681.23,SUBSCRIPTION_FAILURE,51,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T16:16:04.428526
CASE-2656,TRANSACTION,TX-DD48573C,CUST-1212,681.23,SUBSCRIPTION_FAILURE,57,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T21:16:04.428526
CASE-2657,TRANSACTION,TX-BFF30510,CUST-1155,4681.23,SUBSCRIPTION_FAILURE,68,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T17:16:04.428526
CASE-2658,TRANSACTION,TX-ED99AC06,CUST-1192,1681.23,SUBSCRIPTION_FAILURE,47,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T07:16:04.428526
CASE-2659,TRANSACTION,TX-3BF6424B,CUST-1013,8681.23,SUBSCRIPTION_FAILURE,72,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T03:16:04.428526
CASE-2660,TRANSACTION,TX-715BCA98,CUST-1248,1681.23,SUBSCRIPTION_FAILURE,61,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T03:16:04.428526
CASE-2661,TRANSACTION,TX-D6AC77E8,CUST-1068,681.23,SUBSCRIPTION_FAILURE,73,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T10:16:04.428526
CASE-2662,TRANSACTION,TX-53D324A9,CUST-1268,8681.23,SUBSCRIPTION_FAILURE,64,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T17:16:04.428526
CASE-2663,TRANSACTION,TX-CC54A3B9,CUST-1045,681.23,SUBSCRIPTION_FAILURE,83,LOW,RETRY,AUTO,SCHEDULED,0,2,2026-08-28T10:16:04.430572
CASE-2664,TRANSACTION,TX-1992C05E,CUST-1160,681.23,SUBSCRIPTION_FAILURE,73,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T17:16:04.430572
CASE-2665,TRANSACTION,TX-C97ECC3E,CUST-1103,1681.23,SUBSCRIPTION_FAILURE,60,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T19:16:04.430572
CASE-2666,TRANSACTION,TX-E57F2287,CUST-1061,4681.23,SUBSCRIPTION_FAILURE,68,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T02:16:04.430572
CASE-2667,TRANSACTION,TX-E22803EE,CUST-1008,4681.23,SUBSCRIPTION_FAILURE,47,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T02:16:04.430572
CASE-2668,TRANSACTION,TX-045969E9,CUST-1164,4681.23,SUBSCRIPTION_FAILURE,75,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T15:16:04.430572
CASE-2669,TRANSACTION,TX-E80A02AB,CUST-1126,4681.23,SUBSCRIPTION_FAILURE,76,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T17:16:04.430572
CASE-2670,TRANSACTION,TX-0C298586,CUST-1228,4681.23,SUBSCRIPTION_FAILURE,74,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T11:16:04.430572
CASE-2671,TRANSACTION,TX-9A9DCAE8,CUST-1026,8681.23,SUBSCRIPTION_FAILURE,83,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T09:16:04.430572
CASE-2672,TRANSACTION,TX-DFC66E9F,CUST-1201,681.23,SUBSCRIPTION_FAILURE,67,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T22:16:04.430572
CASE-2673,TRANSACTION,TX-82D1A3FD,CUST-1183,8681.23,SUBSCRIPTION_FAILURE,79,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T00:16:04.430572
CASE-2674,TRANSACTION,TX-65CD9219,CUST-1239,681.23,SUBSCRIPTION_FAILURE,88,LOW,RETRY,AUTO,SCHEDULED,0,2,2026-08-26T16:16:04.430572
CASE-2675,TRANSACTION,TX-DF768B9E,CUST-1234,8681.23,SUBSCRIPTION_FAILURE,46,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T19:16:04.430572
CASE-2676,TRANSACTION,TX-775029F7,CUST-1119,8681.23,SUBSCRIPTION_FAILURE,70,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T21:16:04.430572
CASE-2677,TRANSACTION,TX-1A30D4C4,CUST-1201,4681.23,SUBSCRIPTION_FAILURE,63,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T18:16:04.430572
CASE-2678,TRANSACTION,TX-192C5DA2,CUST-1233,4681.23,SUBSCRIPTION_FAILURE,60,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T08:16:04.430572
CASE-2679,TRANSACTION,TX-2F57B516,CUST-1180,8681.23,SUBSCRIPTION_FAILURE,47,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T02:16:04.432586
CASE-2680,TRANSACTION,TX-BAFA5E33,CUST-1295,4681.23,SUBSCRIPTION_FAILURE,62,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T06:16:04.432586
CASE-2681,TRANSACTION,TX-C00240EF,CUST-1055,8681.23,SUBSCRIPTION_FAILURE,85,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T19:16:04.432586
CASE-2682,TRANSACTION,TX-0B91ED8D,CUST-1273,681.23,SUBSCRIPTION_FAILURE,59,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T23:16:04.432586
CASE-2683,TRANSACTION,TX-2E9FE0C4,CUST-1125,8681.23,SUBSCRIPTION_FAILURE,55,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T12:16:04.432586
CASE-2684,TRANSACTION,TX-20EC28F1,CUST-1107,681.23,SUBSCRIPTION_FAILURE,61,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T00:16:04.432586
CASE-2685,TRANSACTION,TX-55A6DA77,CUST-1121,4681.23,SUBSCRIPTION_FAILURE,74,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T18:16:04.432586
CASE-2686,TRANSACTION,TX-7FF1DF15,CUST-1294,681.23,SUBSCRIPTION_FAILURE,87,LOW,RETRY,AUTO,SCHEDULED,0,2,2026-08-26T23:16:04.432586
CASE-2687,TRANSACTION,TX-A24405DB,CUST-1285,8681.23,SUBSCRIPTION_FAILURE,60,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T01:16:04.432586
CASE-2688,TRANSACTION,TX-19070C65,CUST-1036,4681.23,SUBSCRIPTION_FAILURE,65,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T22:16:04.432586
CASE-2689,TRANSACTION,TX-A8E671D9,CUST-1254,8681.23,SUBSCRIPTION_FAILURE,60,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T23:16:04.432586
CASE-2690,TRANSACTION,TX-17A5C4EF,CUST-1001,1681.23,SUBSCRIPTION_FAILURE,77,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T03:16:04.432586
CASE-2691,TRANSACTION,TX-B6DB4A4B,CUST-1150,8681.23,SUBSCRIPTION_FAILURE,74,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T00:16:04.432586
CASE-2692,TRANSACTION,TX-59A3A276,CUST-1106,8681.23,SUBSCRIPTION_FAILURE,52,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T00:16:04.434100
CASE-2693,TRANSACTION,TX-381EA52D,CUST-1177,4681.23,SUBSCRIPTION_FAILURE,67,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T12:16:04.434100
CASE-2694,TRANSACTION,TX-6AD55A50,CUST-1151,8681.23,SUBSCRIPTION_FAILURE,48,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T01:16:04.435118
CASE-2695,TRANSACTION,TX-F79571CB,CUST-1287,681.23,SUBSCRIPTION_FAILURE,40,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T18:16:04.435118
CASE-2696,TRANSACTION,TX-CD00278B,CUST-1222,681.23,SUBSCRIPTION_FAILURE,55,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T16:16:04.435118
CASE-2697,TRANSACTION,TX-2D58EFF6,CUST-1196,8681.23,SUBSCRIPTION_FAILURE,65,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T23:16:04.435118
CASE-2698,TRANSACTION,TX-11C78474,CUST-1072,1681.23,SUBSCRIPTION_FAILURE,70,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T12:16:04.435118
CASE-2699,TRANSACTION,TX-2E675810,CUST-1079,4681.23,SUBSCRIPTION_FAILURE,66,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T04:16:04.435118
CASE-2700,TRANSACTION,TX-C82B6BBF,CUST-1037,1681.23,SUBSCRIPTION_FAILURE,40,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T14:16:04.435118
CASE-2701,TRANSACTION,TX-003705F9,CUST-1224,8681.23,SUBSCRIPTION_FAILURE,82,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T04:16:04.437172
CASE-2702,TRANSACTION,TX-EA44DD1F,CUST-1218,8681.23,SUBSCRIPTION_FAILURE,69,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T04:16:04.437880
CASE-2703,TRANSACTION,TX-C081FDA0,CUST-1231,8681.23,SUBSCRIPTION_FAILURE,75,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T22:16:04.437880
CASE-2704,TRANSACTION,TX-4C11C3D2,CUST-1004,1681.23,SUBSCRIPTION_FAILURE,67,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T21:16:04.437880
