id,case_id,event_type,actor_type,actor_id,reason,metadata_json,timestamp
AUD-27c8d810,CASE-2110,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 45, ""policy"": ""HUMAN""}",2026-08-27T12:16:04.285164
AUD-b27cb295,CASE-2111,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 77, ""policy"": ""HUMAN""}",2026-08-27T05:16:04.285164
AUD-73b7716c,CASE-2112,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 90, ""policy"": ""AUTO""}",2026-08-27T00:16:04.285164
AUD-410474a4,CASE-2113,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 95, ""policy"": ""AUTO""}",2026-08-27T22:16:04.285164
AUD-52c97310,CASE-2114,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 63, ""policy"": ""HUMAN""}",2026-08-26T13:16:04.285164
AUD-a504ea8c,CASE-2115,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 80, ""policy"": ""AUTO""}",2026-08-27T02:16:04.285164
AUD-fc0493e6,CASE-2116,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 79, ""policy"": ""HUMAN""}",2026-08-27T23:16:04.285164
AUD-6a7d37ac,CASE-2117,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 51, ""policy"": ""HUMAN""}",2026-08-27T08:16:04.285164
AUD-d8b0652b,CASE-2118,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 67, ""policy"": ""HUMAN""}",2026-08-27T21:16:04.285164
AUD-92a7ae24,CASE-2119,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 92, ""policy"": ""AUTO""}",2026-08-26T21:16:04.285164
AUD-bbbc46da,CASE-2120,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 95, ""policy"": ""AUTO""}",2026-08-27T14:16:04.285164
AUD-d6f7128a,CASE-2121,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 62, ""policy"": ""HUMAN""}",2026-08-26T15:16:04.285164
AUD-4d6e4336,CASE-2122,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 63, ""policy"": ""HUMAN""}",2026-08-26T17:16:04.285164
AUD-67eaf9a8,CASE-2123,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 53, ""policy"": ""HUMAN""}",2026-08-26T19:16:04.285164
AUD-4471c513,CASE-2124,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 89, ""policy"": ""AUTO""}",2026-08-27T16:16:04.287232
AUD-76993a2b,CASE-2125,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 93, ""policy"": ""AUTO""}",2026-08-27T00:16:04.287232
AUD-435bdec3,CASE-2126,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 62, ""policy"": ""HUMAN""}",2026-08-28T08:16:04.287232
AUD-eb61f433,CASE-2127,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 95, ""policy"": ""HUMAN""}",2026-08-26T13:16:04.287232
AUD-141f6e6b,CASE-2128,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 89, ""policy"": ""AUTO""}",2026-08-27T16:16:04.287232
AUD-2c552c7c,CASE-2129,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 45, ""policy"": ""HUMAN""}",2026-08-26T18:16:04.287232
AUD-600347c8,CASE-2130,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 67, ""policy"": ""HUMAN""}",2026-08-27T09:16:04.287232
AUD-75beae09,CASE-2131,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 76, ""policy"": ""HUMAN""}",2026-08-27T15:16:04.287232
AUD-752091aa,CASE-2132,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 81, ""policy"": ""HUMAN""}",2026-08-26T17:16:04.287232
AUD-ae427ddc,CASE-2133,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 47, ""policy"": ""HUMAN""}",2026-08-28T05:16:04.287232
AUD-d4d613b4,CASE-2134,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 73, ""policy"": ""HUMAN""}",2026-08-28T00:16:04.287232
AUD-b3775d67,CASE-2135,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 53, ""policy"": ""HUMAN""}",2026-08-28T07:16:04.287232
AUD-eb230edb,CASE-2136,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 68, ""policy"": ""HUMAN""}",2026-08-26T18:16:04.287232
AUD-ac6a4c33,CASE-2137,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 55, ""policy"": ""HUMAN""}",2026-08-27T17:16:04.287232
AUD-03e80080,CASE-2138,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 89, ""policy"": ""HUMAN""}",2026-08-28T07:16:04.287232
AUD-db69ed6a,CASE-2139,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 51, ""policy"": ""HUMAN""}",2026-08-28T08:16:04.287232
AUD-886cd2a8,CASE-2140,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 82, ""policy"": ""AUTO""}",2026-08-26T16:16:04.287232
AUD-607dbe5b,CASE-2141,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 52, ""policy"": ""HUMAN""}",2026-08-28T08:16:04.287232
AUD-ef115ee9,CASE-2142,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 69, ""policy"": ""HUMAN""}",2026-08-27T16:16:04.287232
AUD-b0700d45,CASE-2143,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 64, ""policy"": ""HUMAN""}",2026-08-26T19:16:04.287232
AUD-f71aa349,CASE-2144,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 54, ""policy"": ""HUMAN""}",2026-08-26T19:16:04.287232
AUD-859b3d65,CASE-2145,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 73, ""policy"": ""HUMAN""}",2026-08-26T13:16:04.287232
AUD-6123c8f3,CASE-2146,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 71, ""policy"": ""HUMAN""}",2026-08-28T06:16:04.287232
AUD-68ff585e,CASE-2147,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 93, ""policy"": ""AUTO""}",2026-08-27T16:16:04.287232
AUD-da10e77f,CASE-2148,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 60, ""policy"": ""HUMAN""}",2026-08-27T01:16:04.287232
AUD-0b81bddd,CASE-2149,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 83, ""policy"": ""HUMAN""}",2026-08-27T17:16:04.287232
AUD-291d3946,CASE-2150,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 78, ""policy"": ""HUMAN""}",2026-08-27T11:16:04.287232
AUD-a5dc9c33,CASE-2151,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 86, ""policy"": ""AUTO""}",2026-08-28T05:16:04.287232
AUD-0b5f21c6,CASE-2152,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 76, ""policy"": ""HUMAN""}",2026-08-27T16:16:04.287232
AUD-6b598a74,CASE-2153,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 69, ""policy"": ""HUMAN""}",2026-08-27T02:16:04.287232
AUD-4e4796e8,CASE-2154,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 56, ""policy"": ""HUMAN""}",2026-08-26T23:16:04.287232
AUD-5f5d90df,CASE-2155,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 45, ""policy"": ""HUMAN""}",2026-08-28T09:16:04.287232
AUD-e248976f,CASE-2156,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 77, ""policy"": ""HUMAN""}",2026-08-26T16:16:04.287232
AUD-856a7c9f,CASE-2157,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 50, ""policy"": ""HUMAN""}",2026-08-28T07:16:04.287232
AUD-7cecaefe,CASE-2158,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 50, ""policy"": ""HUMAN""}",2026-08-27T02:16:04.287232
AUD-a8555ad8,CASE-2159,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 70, ""policy"": ""HUMAN""}",2026-08-27T09:16:04.287232
AUD-7689e29f,CASE-2160,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 60, ""policy"": ""HUMAN""}",2026-08-27T09:16:04.287232
AUD-7a9f5d5c,CASE-2161,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 74, ""policy"": ""HUMAN""}",2026-08-26T13:16:04.287232
AUD-77c45cdd,CASE-2162,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 92, ""policy"": ""HUMAN""}",2026-08-26T15:16:04.287232
AUD-1120e095,CASE-2163,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 89, ""policy"": ""AUTO""}",2026-08-27T03:16:04.287232
AUD-052f6225,CASE-2164,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 61, ""policy"": ""HUMAN""}",2026-08-26T13:16:04.287232
AUD-68b95622,CASE-2165,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 91, ""policy"": ""AUTO""}",2026-08-27T19:16:04.287232
AUD-90859f4f,CASE-2166,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 49, ""policy"": ""HUMAN""}",2026-08-27T07:16:04.287232
AUD-f215e9e9,CASE-2167,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 68, ""policy"": ""HUMAN""}",2026-08-28T02:16:04.287232
AUD-16701a38,CASE-2168,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 55, ""policy"": ""HUMAN""}",2026-08-26T17:16:04.287232
AUD-70de8455,CASE-2169,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 52, ""policy"": ""HUMAN""}",2026-08-28T12:16:04.287232
AUD-b867836e,CASE-2170,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 47, ""policy"": ""HUMAN""}",2026-08-28T03:16:04.287232
AUD-3ca5e9cb,CASE-2171,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 47, ""policy"": ""HUMAN""}",2026-08-27T16:16:04.287232
AUD-3f7ece19,CASE-2172,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 71, ""policy"": ""HUMAN""}",2026-08-27T00:16:04.287232
AUD-08b1954d,CASE-2173,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 52, ""policy"": ""HUMAN""}",2026-08-27T22:16:04.287232
AUD-4e9af38c,CASE-2174,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 47, ""policy"": ""HUMAN""}",2026-08-27T18:16:04.287232
AUD-5a0a1f87,CASE-2175,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 65, ""policy"": ""HUMAN""}",2026-08-27T13:16:04.295307
AUD-2bc62888,CASE-2176,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 63, ""policy"": ""HUMAN""}",2026-08-26T21:16:04.295307
AUD-aeacfc47,CASE-2177,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 74, ""policy"": ""HUMAN""}",2026-08-26T14:16:04.295307
AUD-d79eef5a,CASE-2178,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 93, ""policy"": ""HUMAN""}",2026-08-27T10:16:04.295307
AUD-d2ae9cf9,CASE-2179,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 59, ""policy"": ""HUMAN""}",2026-08-26T16:16:04.295307
AUD-330e8540,CASE-2180,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 66, ""policy"": ""HUMAN""}",2026-08-26T14:16:04.295307
AUD-e4931117,CASE-2181,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 51, ""policy"": ""HUMAN""}",2026-08-27T05:16:04.296427
AUD-4cfeb997,CASE-2182,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 54, ""policy"": ""HUMAN""}",2026-08-27T22:16:04.296427
AUD-49a537e6,CASE-2183,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 71, ""policy"": ""HUMAN""}",2026-08-28T07:16:04.296427
AUD-8555361f,CASE-2184,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 51, ""policy"": ""HUMAN""}",2026-08-27T11:16:04.296427
AUD-5299cfaa,CASE-2185,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 82, ""policy"": ""AUTO""}",2026-08-27T18:16:04.296427
AUD-3241a060,CASE-2186,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 65, ""policy"": ""HUMAN""}",2026-08-27T08:16:04.296427
AUD-a55326d1,CASE-2187,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 59, ""policy"": ""HUMAN""}",2026-08-26T23:16:04.296427
AUD-6f4aeb81,CASE-2188,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 54, ""policy"": ""HUMAN""}",2026-08-27T07:16:04.296427
AUD-ed6cec96,CASE-2189,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 71, ""policy"": ""HUMAN""}",2026-08-27T08:16:04.296427
AUD-b27784bb,CASE-2190,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 74, ""policy"": ""HUMAN""}",2026-08-28T02:16:04.296427
AUD-36f8a5e3,CASE-2191,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 64, ""policy"": ""HUMAN""}",2026-08-28T03:16:04.296427
AUD-4a33f39f,CASE-2192,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 90, ""policy"": ""AUTO""}",2026-08-28T09:16:04.296427
AUD-1368432d,CASE-2193,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 64, ""policy"": ""HUMAN""}",2026-08-27T11:16:04.298440
AUD-e2ff266b,CASE-2194,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 80, ""policy"": ""AUTO""}",2026-08-28T06:16:04.298440
AUD-92df38f1,CASE-2195,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 52, ""policy"": ""HUMAN""}",2026-08-28T04:16:04.298440
AUD-0fbc1727,CASE-2196,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 70, ""policy"": ""HUMAN""}",2026-08-26T23:16:04.298440
AUD-e0c6e6a1,CASE-2197,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 49, ""policy"": ""HUMAN""}",2026-08-26T19:16:04.298440
AUD-9f8fbe16,CASE-2198,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 53, ""policy"": ""HUMAN""}",2026-08-28T10:16:04.298440
AUD-0018ad17,CASE-2199,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 48, ""policy"": ""HUMAN""}",2026-08-27T11:16:04.299480
AUD-07708eea,CASE-2200,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 46, ""policy"": ""HUMAN""}",2026-08-27T14:16:04.299480
AUD-8d4bb259,CASE-2201,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 56, ""policy"": ""HUMAN""}",2026-08-28T03:16:04.299480
AUD-2e2bce70,CASE-2202,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 84, ""policy"": ""AUTO""}",2026-08-27T10:16:04.300382
AUD-252ae1be,CASE-2203,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹7,500.00","{""amount_at_risk"": 7500.0, ""score"": 75, ""policy"": ""HUMAN""}",2026-08-27T12:16:04.300382
AUD-491110ea,CASE-2204,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 71, ""policy"": ""HUMAN""}",2026-08-27T02:16:04.300951
AUD-674d06cd,CASE-2205,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 69, ""policy"": ""HUMAN""}",2026-08-27T05:16:04.300951
AUD-eacc82ed,CASE-2206,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 81, ""policy"": ""AUTO""}",2026-08-28T11:16:04.301483
AUD-c1ad6679,CASE-2207,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 83, ""policy"": ""AUTO""}",2026-08-27T03:16:04.301483
AUD-16b39f9e,CASE-2208,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 94, ""policy"": ""AUTO""}",2026-08-27T21:16:04.301483
AUD-0ae19a74,CASE-2209,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 60, ""policy"": ""HUMAN""}",2026-08-27T00:16:04.301483
AUD-e8c4e9d4,CASE-2210,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 67, ""policy"": ""HUMAN""}",2026-08-26T23:16:04.301483
AUD-9605b662,CASE-2211,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 92, ""policy"": ""AUTO""}",2026-08-27T00:16:04.302136
AUD-6f05797f,CASE-2212,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 81, ""policy"": ""AUTO""}",2026-08-27T05:16:04.302136
AUD-6ad8a951,CASE-2213,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 50, ""policy"": ""HUMAN""}",2026-08-27T22:16:04.302136
AUD-0b5a9760,CASE-2214,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 78, ""policy"": ""HUMAN""}",2026-08-26T21:16:04.302136
AUD-eeaa1c7c,CASE-2215,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹2,499.00","{""amount_at_risk"": 2499.0, ""score"": 53, ""policy"": ""HUMAN""}",2026-08-28T09:16:04.302735
AUD-0ee8090d,CASE-2216,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 54, ""policy"": ""HUMAN""}",2026-08-27T13:16:04.302735
AUD-2c5d63a1,CASE-2217,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹1,499.00","{""amount_at_risk"": 1499.0, ""score"": 68, ""policy"": ""HUMAN""}",2026-08-27T17:16:04.302735
AUD-f091d2e7,CASE-2218,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹3,999.00","{""amount_at_risk"": 3999.0, ""score"": 53, ""policy"": ""HUMAN""}",2026-08-27T05:16:04.303288
AUD-c5b54fd3,CASE-2219,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for FAILED_PAYMENT amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 65, ""policy"": ""HUMAN""}",2026-08-26T18:16:04.303288
