id,case_id,diagnosis,recovery_score,recommended_action,delay_minutes,expected_recovery_value,reason,created_at
REC-114664e9,CASE-2567,TEMPORARY_FAILURE,86,REMIND,30,7016.72,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T16:16:04.097232
REC-e22acee0,CASE-2568,INSUFFICIENT_FUNDS,61,REMIND,30,4971.16,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T19:16:04.097232
REC-614a51f3,CASE-2569,INSUFFICIENT_FUNDS,52,REMIND,30,2310.76,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T09:16:04.097232
REC-70d8f339,CASE-2570,TEMPORARY_FAILURE,72,REMIND,30,3207.21,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T22:16:04.097232
REC-48c9f9b8,CASE-2571,TEMPORARY_FAILURE,90,REMIND,30,774.01,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T03:16:04.099248
REC-306d4b0b,CASE-2572,INSUFFICIENT_FUNDS,70,REMIND,30,597.56,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T04:16:04.099248
REC-04d3c970,CASE-2573,INSUFFICIENT_FUNDS,59,REMIND,30,1561.93,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T22:16:04.099248
REC-6bb25c4e,CASE-2574,INSUFFICIENT_FUNDS,64,REMIND,30,544.63,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T03:16:04.099248
REC-20edfdf1,CASE-2575,TEMPORARY_FAILURE,71,REMIND,30,1883.67,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T13:16:04.099248
REC-019c4779,CASE-2576,TEMPORARY_FAILURE,85,REMIND,30,729.9,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T11:16:04.099248
REC-e35cc8c1,CASE-2577,INSUFFICIENT_FUNDS,58,REMIND,30,4725.69,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T00:16:04.100266
REC-5c9106d5,CASE-2578,TEMPORARY_FAILURE,75,REMIND,30,6116.67,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T21:16:04.100266
REC-44f85f92,CASE-2579,INSUFFICIENT_FUNDS,65,REMIND,30,1722.8,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T16:16:04.100266
REC-7d325bb5,CASE-2580,INSUFFICIENT_FUNDS,57,REMIND,30,482.87,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T14:16:04.100266
REC-c1db3f3c,CASE-2581,INSUFFICIENT_FUNDS,70,REMIND,30,1856.86,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T02:16:04.100266
REC-e73dd139,CASE-2582,TEMPORARY_FAILURE,89,REMIND,30,3969.18,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T10:16:04.100266
REC-48f53594,CASE-2583,INSUFFICIENT_FUNDS,62,REMIND,30,1642.36,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T07:16:04.100266
REC-c3ae3db2,CASE-2584,INSUFFICIENT_FUNDS,53,REMIND,30,447.58,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T12:16:04.100266
REC-f6b23377,CASE-2585,INSUFFICIENT_FUNDS,57,REMIND,30,2534.87,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T11:16:04.100266
REC-76238022,CASE-2586,INSUFFICIENT_FUNDS,63,REMIND,30,2803.8,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T02:16:04.100266
REC-6bbc04ed,CASE-2587,TEMPORARY_FAILURE,85,REMIND,30,3789.9,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T16:16:04.100266
REC-0ad1890f,CASE-2588,TEMPORARY_FAILURE,74,REMIND,30,632.85,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T02:16:04.100266
REC-e7c197d5,CASE-2589,INSUFFICIENT_FUNDS,68,REMIND,30,579.92,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T07:16:04.100266
REC-82fe9023,CASE-2590,INSUFFICIENT_FUNDS,54,REMIND,30,456.4,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T18:16:04.100266
REC-bd8c03e1,CASE-2591,INSUFFICIENT_FUNDS,56,REMIND,30,2490.05,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T12:16:04.100266
REC-a7c9807d,CASE-2592,TEMPORARY_FAILURE,74,REMIND,30,1964.11,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T05:16:04.100266
REC-e28655ee,CASE-2593,INSUFFICIENT_FUNDS,61,REMIND,30,518.16,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T15:16:04.100266
REC-cf6b28b3,CASE-2594,INSUFFICIENT_FUNDS,52,REMIND,30,438.76,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T05:16:04.100266
REC-c0e450b1,CASE-2595,INSUFFICIENT_FUNDS,60,REMIND,30,4889.34,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T14:16:04.100266
REC-b85f662e,CASE-2596,TEMPORARY_FAILURE,90,REMIND,30,4014.01,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T19:16:04.100266
REC-c2df820e,CASE-2597,TEMPORARY_FAILURE,90,REMIND,30,774.01,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T01:16:04.100266
REC-19d327ea,CASE-2598,INSUFFICIENT_FUNDS,64,REMIND,30,2848.63,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T18:16:04.100266
REC-40d550b5,CASE-2599,INSUFFICIENT_FUNDS,55,REMIND,30,1454.68,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T21:16:04.100266
REC-25084274,CASE-2600,TEMPORARY_FAILURE,77,REMIND,30,2044.55,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T02:16:04.100266
REC-97fcef47,CASE-2601,INSUFFICIENT_FUNDS,63,REMIND,30,1669.17,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T17:16:04.100266
REC-52c47af5,CASE-2602,TEMPORARY_FAILURE,77,REMIND,30,2044.55,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T08:16:04.100266
REC-4097fa8a,CASE-2603,INSUFFICIENT_FUNDS,61,REMIND,30,518.16,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T11:16:04.100266
REC-92ad1aa9,CASE-2604,TEMPORARY_FAILURE,76,REMIND,30,3386.49,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T13:16:04.100266
REC-ef2aef43,CASE-2605,INSUFFICIENT_FUNDS,59,REMIND,30,2624.52,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T01:16:04.100266
REC-0b685786,CASE-2606,TEMPORARY_FAILURE,89,REMIND,30,765.18,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T22:16:04.103769
REC-7f0a56d4,CASE-2607,INSUFFICIENT_FUNDS,51,REMIND,30,1347.43,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T06:16:04.103769
REC-4afea40f,CASE-2608,TEMPORARY_FAILURE,82,REMIND,30,2178.61,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T12:16:04.103769
REC-392c42c0,CASE-2609,TEMPORARY_FAILURE,80,REMIND,30,6525.78,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T22:16:04.103769
REC-150cfc0e,CASE-2610,TEMPORARY_FAILURE,76,REMIND,30,650.49,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T22:16:04.103769
REC-ce8d7257,CASE-2611,INSUFFICIENT_FUNDS,63,REMIND,30,1669.17,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T21:16:04.103769
REC-2ef888bd,CASE-2612,INSUFFICIENT_FUNDS,70,REMIND,30,5707.56,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T11:16:04.103769
REC-871ba941,CASE-2613,TEMPORARY_FAILURE,88,REMIND,30,756.36,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T21:16:04.103769
REC-79a33184,CASE-2614,TEMPORARY_FAILURE,83,REMIND,30,712.25,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T10:16:04.103769
REC-319cad1b,CASE-2615,TEMPORARY_FAILURE,83,REMIND,30,2205.42,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T10:16:04.105293
REC-ae0d87a8,CASE-2616,TEMPORARY_FAILURE,83,REMIND,30,6771.25,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T08:16:04.105293
REC-fe213770,CASE-2617,INSUFFICIENT_FUNDS,69,REMIND,30,5625.74,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T09:16:04.105293
REC-defd037a,CASE-2618,TEMPORARY_FAILURE,89,REMIND,30,3969.18,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T19:16:04.105293
REC-d218839e,CASE-2619,INSUFFICIENT_FUNDS,55,REMIND,30,4480.23,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T23:16:04.105293
REC-245d10e5,CASE-2620,TEMPORARY_FAILURE,75,REMIND,30,1990.92,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T11:16:04.105293
REC-45525c8c,CASE-2621,TEMPORARY_FAILURE,79,REMIND,30,2098.17,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T20:16:04.105293
REC-ae483054,CASE-2622,INSUFFICIENT_FUNDS,60,REMIND,30,2669.34,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T15:16:04.106484
REC-707f0eb7,CASE-2623,TEMPORARY_FAILURE,90,REMIND,30,7344.01,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T15:16:04.106484
REC-0b5eb4df,CASE-2624,TEMPORARY_FAILURE,82,REMIND,30,6689.43,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T12:16:04.106484
REC-4b0c2a62,CASE-2625,INSUFFICIENT_FUNDS,60,REMIND,30,509.34,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T03:16:04.106484
REC-dd7628cd,CASE-2626,INSUFFICIENT_FUNDS,53,REMIND,30,1401.05,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T14:16:04.106484
REC-71feceff,CASE-2627,INSUFFICIENT_FUNDS,68,REMIND,30,5543.92,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T00:16:04.106484
REC-f61299b3,CASE-2628,TEMPORARY_FAILURE,89,REMIND,30,765.18,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T05:16:04.106484
REC-1cba9e16,CASE-2629,TEMPORARY_FAILURE,84,REMIND,30,6853.07,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T23:16:04.106484
REC-d72b1ead,CASE-2630,TEMPORARY_FAILURE,79,REMIND,30,6443.96,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T22:16:04.106484
REC-d968b23a,CASE-2631,INSUFFICIENT_FUNDS,65,REMIND,30,553.45,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T20:16:04.106484
REC-07b3ba0c,CASE-2632,INSUFFICIENT_FUNDS,53,REMIND,30,1401.05,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T19:16:04.106484
REC-c3932a48,CASE-2633,INSUFFICIENT_FUNDS,52,REMIND,30,2310.76,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T00:16:04.106484
REC-176fbfa9,CASE-2634,TEMPORARY_FAILURE,71,REMIND,30,3162.38,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T10:16:04.106484
REC-4196b3de,CASE-2635,INSUFFICIENT_FUNDS,60,REMIND,30,1588.74,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T13:16:04.106484
REC-e0ebf70e,CASE-2636,INSUFFICIENT_FUNDS,52,REMIND,30,2310.76,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T13:16:04.106484
REC-3ba46466,CASE-2637,INSUFFICIENT_FUNDS,54,REMIND,30,4398.4,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T06:16:04.106484
REC-c3abaca6,CASE-2638,INSUFFICIENT_FUNDS,57,REMIND,30,1508.3,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T10:16:04.108495
REC-06649bf8,CASE-2639,INSUFFICIENT_FUNDS,63,REMIND,30,1669.17,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T14:16:04.108495
REC-5875fa58,CASE-2640,TEMPORARY_FAILURE,80,REMIND,30,685.78,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T16:16:04.108495
REC-e8553927,CASE-2641,TEMPORARY_FAILURE,83,REMIND,30,3700.25,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T21:16:04.108495
REC-95cad7dc,CASE-2642,TEMPORARY_FAILURE,83,REMIND,30,6771.25,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T21:16:04.108495
REC-1f9c1783,CASE-2643,INSUFFICIENT_FUNDS,68,REMIND,30,1803.24,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T11:16:04.108495
REC-f6306da1,CASE-2644,TEMPORARY_FAILURE,90,REMIND,30,7344.01,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T10:16:04.108495
REC-adbd5800,CASE-2645,INSUFFICIENT_FUNDS,52,REMIND,30,4234.76,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T20:16:04.108495
REC-69e6699b,CASE-2646,INSUFFICIENT_FUNDS,50,REMIND,30,1320.62,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T08:16:04.108495
REC-9923225f,CASE-2647,INSUFFICIENT_FUNDS,69,REMIND,30,3072.74,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T05:16:04.108495
REC-8a2fbe89,CASE-2648,TEMPORARY_FAILURE,71,REMIND,30,3162.38,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T00:16:04.108495
REC-6d42a583,CASE-2649,TEMPORARY_FAILURE,71,REMIND,30,3162.38,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T19:16:04.108495
REC-57f980e9,CASE-2650,INSUFFICIENT_FUNDS,70,RETRY,30,1156.86,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T15:16:04.108495
REC-3888a83a,CASE-2651,INSUFFICIENT_FUNDS,66,RETRY,30,5709.61,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T14:16:04.108495
REC-fc19e640,CASE-2652,TEMPORARY_FAILURE,75,RETRY,30,3490.92,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T00:16:04.108495
REC-06637c12,CASE-2653,INSUFFICIENT_FUNDS,62,RETRY,30,2882.36,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T11:16:04.108495
REC-0d38f48a,CASE-2654,INSUFFICIENT_FUNDS,64,RETRY,30,2975.99,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T22:16:04.108495
REC-fd304d48,CASE-2655,INSUFFICIENT_FUNDS,51,RETRY,30,4407.43,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T16:16:04.108495
REC-7429a173,CASE-2656,INSUFFICIENT_FUNDS,57,RETRY,30,368.3,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T21:16:04.108495
REC-b593418f,CASE-2657,INSUFFICIENT_FUNDS,68,RETRY,30,3163.24,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T17:16:04.108495
REC-8c22f186,CASE-2658,INSUFFICIENT_FUNDS,47,RETRY,30,770.18,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T07:16:04.108495
REC-299c1584,CASE-2659,TEMPORARY_FAILURE,72,RETRY,30,6230.49,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T03:16:04.108495
REC-a5e95b27,CASE-2660,INSUFFICIENT_FUNDS,61,RETRY,30,1005.55,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T03:16:04.108495
REC-4e76df4e,CASE-2661,TEMPORARY_FAILURE,73,RETRY,30,477.3,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T10:16:04.108495
REC-2d3b875b,CASE-2662,INSUFFICIENT_FUNDS,64,RETRY,30,5535.99,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T17:16:04.108495
REC-a3ddd426,CASE-2663,TEMPORARY_FAILURE,83,RETRY,30,545.42,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T10:16:04.108495
REC-c3d0525a,CASE-2664,TEMPORARY_FAILURE,73,RETRY,30,477.3,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T17:16:04.108495
REC-c7f26a6f,CASE-2665,INSUFFICIENT_FUNDS,60,RETRY,30,988.74,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T19:16:04.108495
REC-d93759ff,CASE-2666,INSUFFICIENT_FUNDS,68,RETRY,30,3163.24,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T02:16:04.108495
REC-3062982b,CASE-2667,INSUFFICIENT_FUNDS,47,RETRY,30,2180.18,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T02:16:04.108495
REC-bb0bd432,CASE-2668,TEMPORARY_FAILURE,75,RETRY,30,3490.92,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T15:16:04.108495
REC-083c19fe,CASE-2669,TEMPORARY_FAILURE,76,RETRY,30,3537.73,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T17:16:04.108495
REC-4917c18a,CASE-2670,TEMPORARY_FAILURE,74,RETRY,30,3444.11,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T11:16:04.108495
REC-cfc13bee,CASE-2671,TEMPORARY_FAILURE,83,RETRY,30,7185.42,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T09:16:04.108495
REC-4773a5c9,CASE-2672,INSUFFICIENT_FUNDS,67,RETRY,30,436.42,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T22:16:04.108495
REC-1ac98ace,CASE-2673,TEMPORARY_FAILURE,79,RETRY,30,6838.17,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T00:16:04.108495
REC-8d38a3b1,CASE-2674,TEMPORARY_FAILURE,88,RETRY,30,579.48,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T16:16:04.108495
REC-e536bbe6,CASE-2675,INSUFFICIENT_FUNDS,46,RETRY,30,3973.37,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T19:16:04.108495
REC-ec5cc55d,CASE-2676,INSUFFICIENT_FUNDS,70,RETRY,30,6056.86,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T21:16:04.108495
REC-78c5c0d6,CASE-2677,INSUFFICIENT_FUNDS,63,RETRY,30,2929.17,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T18:16:04.108495
REC-92e46df2,CASE-2678,INSUFFICIENT_FUNDS,60,RETRY,30,2788.74,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T08:16:04.108495
REC-07d0ed45,CASE-2679,INSUFFICIENT_FUNDS,47,RETRY,30,4060.18,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T02:16:04.108495
REC-d2511089,CASE-2680,INSUFFICIENT_FUNDS,62,RETRY,30,2882.36,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T06:16:04.108495
REC-e6460aab,CASE-2681,TEMPORARY_FAILURE,85,RETRY,30,7359.05,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T19:16:04.108495
REC-fe32fec6,CASE-2682,INSUFFICIENT_FUNDS,59,RETRY,30,381.93,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T23:16:04.108495
REC-15c424b8,CASE-2683,INSUFFICIENT_FUNDS,55,RETRY,30,4754.68,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T12:16:04.108495
REC-694c77f3,CASE-2684,INSUFFICIENT_FUNDS,61,RETRY,30,395.55,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T00:16:04.108495
REC-503f87f3,CASE-2685,TEMPORARY_FAILURE,74,RETRY,30,3444.11,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T18:16:04.108495
REC-4a73fe5a,CASE-2686,TEMPORARY_FAILURE,87,RETRY,30,572.67,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T23:16:04.108495
REC-a5d448b0,CASE-2687,INSUFFICIENT_FUNDS,60,RETRY,30,5188.74,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T01:16:04.108495
REC-f1597ce6,CASE-2688,INSUFFICIENT_FUNDS,65,RETRY,30,3022.8,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T22:16:04.108495
REC-d364b6a6,CASE-2689,INSUFFICIENT_FUNDS,60,RETRY,30,5188.74,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T23:16:04.114846
REC-76fd2f55,CASE-2690,TEMPORARY_FAILURE,77,RETRY,30,1274.55,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T03:16:04.114846
REC-84e1dd98,CASE-2691,TEMPORARY_FAILURE,74,RETRY,30,6404.11,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T00:16:04.115460
REC-7b461857,CASE-2692,INSUFFICIENT_FUNDS,52,RETRY,30,4494.24,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T00:16:04.115460
REC-8c0f0f96,CASE-2693,INSUFFICIENT_FUNDS,67,RETRY,30,3116.42,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T12:16:04.115460
REC-6557728d,CASE-2694,INSUFFICIENT_FUNDS,48,RETRY,30,4146.99,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T01:16:04.115460
REC-ce484298,CASE-2695,INSUFFICIENT_FUNDS,40,RETRY,30,252.49,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T18:16:04.115460
REC-01040a16,CASE-2696,INSUFFICIENT_FUNDS,55,RETRY,30,354.68,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T16:16:04.115460
REC-73540f4e,CASE-2697,INSUFFICIENT_FUNDS,65,RETRY,30,5622.8,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T23:16:04.115460
REC-36b58edc,CASE-2698,INSUFFICIENT_FUNDS,70,RETRY,30,1156.86,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T12:16:04.115460
REC-1882c730,CASE-2699,INSUFFICIENT_FUNDS,66,RETRY,30,3069.61,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T04:16:04.115460
REC-a6f4d196,CASE-2700,INSUFFICIENT_FUNDS,40,RETRY,30,652.49,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T14:16:04.115460
REC-ff010698,CASE-2701,TEMPORARY_FAILURE,82,RETRY,30,7098.61,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T04:16:04.115460
REC-7c4b9a97,CASE-2702,INSUFFICIENT_FUNDS,69,RETRY,30,5970.05,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T04:16:04.115460
REC-f99c066b,CASE-2703,TEMPORARY_FAILURE,75,RETRY,30,6490.92,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T22:16:04.115460
REC-7026586d,CASE-2704,INSUFFICIENT_FUNDS,67,RETRY,30,1106.42,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T21:16:04.115460
REC-3dd12ca3,CASE-2705,INSUFFICIENT_FUNDS,66,RETRY,30,3069.61,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-28T10:16:04.115460
REC-85b963fc,CASE-2706,TEMPORARY_FAILURE,85,RETRY,30,7359.05,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T06:16:04.115460
REC-4df4d267,CASE-2707,INSUFFICIENT_FUNDS,49,RETRY,30,313.8,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-27T03:16:04.115460
REC-55327d0c,CASE-2708,TEMPORARY_FAILURE,73,RETRY,30,477.3,AI Recommendation for SUBSCRIPTION_FAILURE: CARD_DECLINED,2026-08-26T20:16:04.115460
