id,source_type,source_id,customer_id,amount_at_risk,problem_type,recovery_score,risk_level,recommended_action,policy_decision,status,retry_count,max_retries,created_at
CASE-2565,TRANSACTION,TX-6D0AB813,CUST-1080,8182.23,CHECKOUT_ABANDONMENT,72,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T13:16:04.097232
CASE-2566,TRANSACTION,TX-FE49B364,CUST-1132,2681.23,CHECKOUT_ABANDONMENT,64,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T00:16:04.097232
CASE-2567,TRANSACTION,TX-F2C4938F,CUST-1112,8182.23,CHECKOUT_ABANDONMENT,86,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T16:16:04.097232
CASE-2568,TRANSACTION,TX-3B55F7AA,CUST-1250,8182.23,CHECKOUT_ABANDONMENT,61,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T19:16:04.097232
CASE-2569,TRANSACTION,TX-6FE8CE8C,CUST-1296,4482.23,CHECKOUT_ABANDONMENT,52,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T09:16:04.097232
CASE-2570,TRANSACTION,TX-8C924E6C,CUST-1223,4482.23,CHECKOUT_ABANDONMENT,72,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T22:16:04.097232
CASE-2571,TRANSACTION,TX-E0C9691A,CUST-1196,882.23,CHECKOUT_ABANDONMENT,90,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T03:16:04.099248
CASE-2572,TRANSACTION,TX-13E61CDA,CUST-1277,882.23,CHECKOUT_ABANDONMENT,70,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T04:16:04.099248
CASE-2573,TRANSACTION,TX-C9366A78,CUST-1026,2681.23,CHECKOUT_ABANDONMENT,59,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T22:16:04.099248
CASE-2574,TRANSACTION,TX-BB81E53E,CUST-1222,882.23,CHECKOUT_ABANDONMENT,64,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T03:16:04.099248
CASE-2575,TRANSACTION,TX-C9653841,CUST-1043,2681.23,CHECKOUT_ABANDONMENT,71,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T13:16:04.099248
CASE-2576,TRANSACTION,TX-4E1EB382,CUST-1205,882.23,CHECKOUT_ABANDONMENT,85,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T11:16:04.099248
CASE-2577,TRANSACTION,TX-B11064E9,CUST-1070,8182.23,CHECKOUT_ABANDONMENT,58,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-28T00:16:04.100266
CASE-2578,TRANSACTION,TX-0C99B5CC,CUST-1293,8182.23,CHECKOUT_ABANDONMENT,75,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T21:16:04.100266
CASE-2579,TRANSACTION,TX-6A40E5E4,CUST-1037,2681.23,CHECKOUT_ABANDONMENT,65,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T16:16:04.100266
CASE-2580,TRANSACTION,TX-56A1B23F,CUST-1212,882.23,CHECKOUT_ABANDONMENT,57,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T14:16:04.100266
CASE-2581,TRANSACTION,TX-B0781259,CUST-1177,2681.23,CHECKOUT_ABANDONMENT,70,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T02:16:04.100266
CASE-2582,TRANSACTION,TX-CEFBF727,CUST-1227,4482.23,CHECKOUT_ABANDONMENT,89,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T10:16:04.100266
CASE-2583,TRANSACTION,TX-834E1C85,CUST-1192,2681.23,CHECKOUT_ABANDONMENT,62,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T07:16:04.100266
CASE-2584,TRANSACTION,TX-1B84821C,CUST-1125,882.23,CHECKOUT_ABANDONMENT,53,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T12:16:04.100266
CASE-2585,TRANSACTION,TX-96412FB3,CUST-1157,4482.23,CHECKOUT_ABANDONMENT,57,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T11:16:04.100266
CASE-2586,TRANSACTION,TX-336B50AF,CUST-1276,4482.23,CHECKOUT_ABANDONMENT,63,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T02:16:04.100266
CASE-2587,TRANSACTION,TX-3F741A98,CUST-1248,4482.23,CHECKOUT_ABANDONMENT,85,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T16:16:04.100266
CASE-2588,TRANSACTION,TX-27DDF42C,CUST-1299,882.23,CHECKOUT_ABANDONMENT,74,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T02:16:04.100266
CASE-2589,TRANSACTION,TX-A1424227,CUST-1103,882.23,CHECKOUT_ABANDONMENT,68,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T07:16:04.100266
CASE-2590,TRANSACTION,TX-B8D30C80,CUST-1199,882.23,CHECKOUT_ABANDONMENT,54,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T18:16:04.100266
CASE-2591,TRANSACTION,TX-4D6AEA2C,CUST-1010,4482.23,CHECKOUT_ABANDONMENT,56,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T12:16:04.100266
CASE-2592,TRANSACTION,TX-1DDD1B28,CUST-1261,2681.23,CHECKOUT_ABANDONMENT,74,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T05:16:04.100266
CASE-2593,TRANSACTION,TX-CF46F490,CUST-1102,882.23,CHECKOUT_ABANDONMENT,61,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T15:16:04.100266
CASE-2594,TRANSACTION,TX-183229B8,CUST-1127,882.23,CHECKOUT_ABANDONMENT,52,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T05:16:04.100266
CASE-2595,TRANSACTION,TX-9CE3E04D,CUST-1010,8182.23,CHECKOUT_ABANDONMENT,60,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T14:16:04.100266
CASE-2596,TRANSACTION,TX-2B5FAB76,CUST-1155,4482.23,CHECKOUT_ABANDONMENT,90,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T19:16:04.100266
CASE-2597,TRANSACTION,TX-D4357FF6,CUST-1132,882.23,CHECKOUT_ABANDONMENT,90,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T01:16:04.100266
CASE-2598,TRANSACTION,TX-D5A5ACE4,CUST-1078,4482.23,CHECKOUT_ABANDONMENT,64,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T18:16:04.100266
CASE-2599,TRANSACTION,TX-FB4DAECA,CUST-1196,2681.23,CHECKOUT_ABANDONMENT,55,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T21:16:04.100266
CASE-2600,TRANSACTION,TX-9EAE28DE,CUST-1160,2681.23,CHECKOUT_ABANDONMENT,77,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T02:16:04.100266
CASE-2601,TRANSACTION,TX-8F040026,CUST-1071,2681.23,CHECKOUT_ABANDONMENT,63,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T17:16:04.100266
CASE-2602,TRANSACTION,TX-DB4F8EAB,CUST-1075,2681.23,CHECKOUT_ABANDONMENT,77,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T08:16:04.100266
CASE-2603,TRANSACTION,TX-846D0E31,CUST-1163,882.23,CHECKOUT_ABANDONMENT,61,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T11:16:04.100266
CASE-2604,TRANSACTION,TX-1A5DD85F,CUST-1211,4482.23,CHECKOUT_ABANDONMENT,76,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T13:16:04.100266
CASE-2605,TRANSACTION,TX-C7AC8C93,CUST-1097,4482.23,CHECKOUT_ABANDONMENT,59,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T01:16:04.100266
CASE-2606,TRANSACTION,TX-D4AC2AB6,CUST-1137,882.23,CHECKOUT_ABANDONMENT,89,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T22:16:04.103769
CASE-2607,TRANSACTION,TX-8C8A273A,CUST-1184,2681.23,CHECKOUT_ABANDONMENT,51,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T06:16:04.103769
CASE-2608,TRANSACTION,TX-F7BD5A5A,CUST-1241,2681.23,CHECKOUT_ABANDONMENT,82,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T12:16:04.103769
CASE-2609,TRANSACTION,TX-B3D8FA85,CUST-1071,8182.23,CHECKOUT_ABANDONMENT,80,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T22:16:04.103769
CASE-2610,TRANSACTION,TX-F8A9CE99,CUST-1008,882.23,CHECKOUT_ABANDONMENT,76,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T22:16:04.103769
CASE-2611,TRANSACTION,TX-C4234D67,CUST-1034,2681.23,CHECKOUT_ABANDONMENT,63,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T21:16:04.103769
CASE-2612,TRANSACTION,TX-7108B2F1,CUST-1235,8182.23,CHECKOUT_ABANDONMENT,70,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T11:16:04.103769
CASE-2613,TRANSACTION,TX-0A52A5F6,CUST-1195,882.23,CHECKOUT_ABANDONMENT,88,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T21:16:04.103769
CASE-2614,TRANSACTION,TX-09AE2EFB,CUST-1056,882.23,CHECKOUT_ABANDONMENT,83,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T10:16:04.103769
CASE-2615,TRANSACTION,TX-F9B154D2,CUST-1276,2681.23,CHECKOUT_ABANDONMENT,83,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T10:16:04.105293
CASE-2616,TRANSACTION,TX-8B959054,CUST-1026,8182.23,CHECKOUT_ABANDONMENT,83,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T08:16:04.105293
CASE-2617,TRANSACTION,TX-96335338,CUST-1147,8182.23,CHECKOUT_ABANDONMENT,69,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T09:16:04.105293
CASE-2618,TRANSACTION,TX-8F2791C2,CUST-1028,4482.23,CHECKOUT_ABANDONMENT,89,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T19:16:04.105293
CASE-2619,TRANSACTION,TX-31041DBF,CUST-1257,8182.23,CHECKOUT_ABANDONMENT,55,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T23:16:04.105293
CASE-2620,TRANSACTION,TX-05D888C1,CUST-1212,2681.23,CHECKOUT_ABANDONMENT,75,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T11:16:04.105293
CASE-2621,TRANSACTION,TX-FB45FF83,CUST-1104,2681.23,CHECKOUT_ABANDONMENT,79,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T20:16:04.105293
CASE-2622,TRANSACTION,TX-1BB412AB,CUST-1064,4482.23,CHECKOUT_ABANDONMENT,60,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T15:16:04.106484
CASE-2623,TRANSACTION,TX-8EC1190E,CUST-1186,8182.23,CHECKOUT_ABANDONMENT,90,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T15:16:04.106484
CASE-2624,TRANSACTION,TX-9CEE4A40,CUST-1082,8182.23,CHECKOUT_ABANDONMENT,82,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T12:16:04.106484
CASE-2625,TRANSACTION,TX-A877433F,CUST-1172,882.23,CHECKOUT_ABANDONMENT,60,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T03:16:04.106484
CASE-2626,TRANSACTION,TX-B63B900E,CUST-1215,2681.23,CHECKOUT_ABANDONMENT,53,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T14:16:04.106484
CASE-2627,TRANSACTION,TX-34EC6EE9,CUST-1093,8182.23,CHECKOUT_ABANDONMENT,68,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-28T00:16:04.106484
CASE-2628,TRANSACTION,TX-A5FA64F6,CUST-1130,882.23,CHECKOUT_ABANDONMENT,89,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T05:16:04.106484
CASE-2629,TRANSACTION,TX-DF401F24,CUST-1003,8182.23,CHECKOUT_ABANDONMENT,84,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T23:16:04.106484
CASE-2630,TRANSACTION,TX-34739637,CUST-1210,8182.23,CHECKOUT_ABANDONMENT,79,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T22:16:04.106484
CASE-2631,TRANSACTION,TX-40866D31,CUST-1281,882.23,CHECKOUT_ABANDONMENT,65,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T20:16:04.106484
CASE-2632,TRANSACTION,TX-7F73C91C,CUST-1095,2681.23,CHECKOUT_ABANDONMENT,53,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T19:16:04.106484
CASE-2633,TRANSACTION,TX-A07520F3,CUST-1075,4482.23,CHECKOUT_ABANDONMENT,52,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T00:16:04.106484
CASE-2634,TRANSACTION,TX-C8A0EF4D,CUST-1045,4482.23,CHECKOUT_ABANDONMENT,71,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T10:16:04.106484
CASE-2635,TRANSACTION,TX-BBDE7A4A,CUST-1146,2681.23,CHECKOUT_ABANDONMENT,60,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T13:16:04.106484
CASE-2636,TRANSACTION,TX-8549BF31,CUST-1048,4482.23,CHECKOUT_ABANDONMENT,52,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T13:16:04.106484
CASE-2637,TRANSACTION,TX-D4A7F703,CUST-1219,8182.23,CHECKOUT_ABANDONMENT,54,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T06:16:04.106484
CASE-2638,TRANSACTION,TX-ACF1ED14,CUST-1141,2681.23,CHECKOUT_ABANDONMENT,57,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T10:16:04.108495
CASE-2639,TRANSACTION,TX-A0649487,CUST-1030,2681.23,CHECKOUT_ABANDONMENT,63,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T14:16:04.108495
CASE-2640,TRANSACTION,TX-6CC95370,CUST-1148,882.23,CHECKOUT_ABANDONMENT,80,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T16:16:04.108495
CASE-2641,TRANSACTION,TX-5FB738AC,CUST-1295,4482.23,CHECKOUT_ABANDONMENT,83,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T21:16:04.108495
CASE-2642,TRANSACTION,TX-D1E488B1,CUST-1255,8182.23,CHECKOUT_ABANDONMENT,83,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T21:16:04.108495
CASE-2643,TRANSACTION,TX-60F087A3,CUST-1100,2681.23,CHECKOUT_ABANDONMENT,68,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T11:16:04.108495
CASE-2644,TRANSACTION,TX-17B42FBC,CUST-1061,8182.23,CHECKOUT_ABANDONMENT,90,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T10:16:04.108495
CASE-2645,TRANSACTION,TX-7C5180F1,CUST-1171,8182.23,CHECKOUT_ABANDONMENT,52,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T20:16:04.108495
CASE-2646,TRANSACTION,TX-65A91282,CUST-1104,2681.23,CHECKOUT_ABANDONMENT,50,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T08:16:04.108495
CASE-2647,TRANSACTION,TX-0A46186F,CUST-1260,4482.23,CHECKOUT_ABANDONMENT,69,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T05:16:04.108495
CASE-2648,TRANSACTION,TX-BC6C3493,CUST-1203,4482.23,CHECKOUT_ABANDONMENT,71,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T00:16:04.108495
CASE-2649,TRANSACTION,TX-699F5A7A,CUST-1246,4482.23,CHECKOUT_ABANDONMENT,71,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T19:16:04.108495
CASE-2650,TRANSACTION,TX-49E46690,CUST-1080,1681.23,SUBSCRIPTION_FAILURE,70,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T15:16:04.108495
CASE-2651,TRANSACTION,TX-2EAF4913,CUST-1029,8681.23,SUBSCRIPTION_FAILURE,66,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T14:16:04.108495
CASE-2652,TRANSACTION,TX-1F0C42AE,CUST-1275,4681.23,SUBSCRIPTION_FAILURE,75,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T00:16:04.108495
CASE-2653,TRANSACTION,TX-C3AF3743,CUST-1034,4681.23,SUBSCRIPTION_FAILURE,62,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T11:16:04.108495
CASE-2654,TRANSACTION,TX-9DF05909,CUST-1274,4681.23,SUBSCRIPTION_FAILURE,64,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T22:16:04.108495
CASE-2655,TRANSACTION,TX-7598F5EC,CUST-1060,8681.23,SUBSCRIPTION_FAILURE,51,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T16:16:04.108495
CASE-2656,TRANSACTION,TX-397AA83E,CUST-1212,681.23,SUBSCRIPTION_FAILURE,57,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T21:16:04.108495
CASE-2657,TRANSACTION,TX-AB335F4A,CUST-1155,4681.23,SUBSCRIPTION_FAILURE,68,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T17:16:04.108495
CASE-2658,TRANSACTION,TX-221CCB52,CUST-1192,1681.23,SUBSCRIPTION_FAILURE,47,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T07:16:04.108495
CASE-2659,TRANSACTION,TX-5F95B40D,CUST-1013,8681.23,SUBSCRIPTION_FAILURE,72,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T03:16:04.108495
CASE-2660,TRANSACTION,TX-22DFE788,CUST-1248,1681.23,SUBSCRIPTION_FAILURE,61,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T03:16:04.108495
CASE-2661,TRANSACTION,TX-5ED62FE5,CUST-1068,681.23,SUBSCRIPTION_FAILURE,73,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T10:16:04.108495
CASE-2662,TRANSACTION,TX-D5A27D78,CUST-1268,8681.23,SUBSCRIPTION_FAILURE,64,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T17:16:04.108495
CASE-2663,TRANSACTION,TX-AF33604E,CUST-1045,681.23,SUBSCRIPTION_FAILURE,83,LOW,RETRY,AUTO,SCHEDULED,0,2,2026-08-28T10:16:04.108495
CASE-2664,TRANSACTION,TX-557AAA79,CUST-1160,681.23,SUBSCRIPTION_FAILURE,73,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T17:16:04.108495
CASE-2665,TRANSACTION,TX-CA9A3560,CUST-1103,1681.23,SUBSCRIPTION_FAILURE,60,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T19:16:04.108495
CASE-2666,TRANSACTION,TX-8D9CF8D6,CUST-1061,4681.23,SUBSCRIPTION_FAILURE,68,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T02:16:04.108495
CASE-2667,TRANSACTION,TX-3F01FBF3,CUST-1008,4681.23,SUBSCRIPTION_FAILURE,47,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T02:16:04.108495
CASE-2668,TRANSACTION,TX-5283BBF7,CUST-1164,4681.23,SUBSCRIPTION_FAILURE,75,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T15:16:04.108495
CASE-2669,TRANSACTION,TX-C3918FF2,CUST-1126,4681.23,SUBSCRIPTION_FAILURE,76,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T17:16:04.108495
CASE-2670,TRANSACTION,TX-33A49345,CUST-1228,4681.23,SUBSCRIPTION_FAILURE,74,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T11:16:04.108495
CASE-2671,TRANSACTION,TX-4C9B36C7,CUST-1026,8681.23,SUBSCRIPTION_FAILURE,83,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T09:16:04.108495
CASE-2672,TRANSACTION,TX-B1E8624E,CUST-1201,681.23,SUBSCRIPTION_FAILURE,67,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T22:16:04.108495
CASE-2673,TRANSACTION,TX-67095F58,CUST-1183,8681.23,SUBSCRIPTION_FAILURE,79,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T00:16:04.108495
CASE-2674,TRANSACTION,TX-2B7EC399,CUST-1239,681.23,SUBSCRIPTION_FAILURE,88,LOW,RETRY,AUTO,SCHEDULED,0,2,2026-08-26T16:16:04.108495
CASE-2675,TRANSACTION,TX-E87A39BF,CUST-1234,8681.23,SUBSCRIPTION_FAILURE,46,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T19:16:04.108495
CASE-2676,TRANSACTION,TX-62298B03,CUST-1119,8681.23,SUBSCRIPTION_FAILURE,70,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T21:16:04.108495
CASE-2677,TRANSACTION,TX-2FD055A3,CUST-1201,4681.23,SUBSCRIPTION_FAILURE,63,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T18:16:04.108495
CASE-2678,TRANSACTION,TX-45D0E1F3,CUST-1233,4681.23,SUBSCRIPTION_FAILURE,60,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T08:16:04.108495
CASE-2679,TRANSACTION,TX-F4B8EF62,CUST-1180,8681.23,SUBSCRIPTION_FAILURE,47,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T02:16:04.108495
CASE-2680,TRANSACTION,TX-A7AF5561,CUST-1295,4681.23,SUBSCRIPTION_FAILURE,62,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T06:16:04.108495
CASE-2681,TRANSACTION,TX-5F204BF3,CUST-1055,8681.23,SUBSCRIPTION_FAILURE,85,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T19:16:04.108495
CASE-2682,TRANSACTION,TX-1D77F4CD,CUST-1273,681.23,SUBSCRIPTION_FAILURE,59,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T23:16:04.108495
CASE-2683,TRANSACTION,TX-75A53D74,CUST-1125,8681.23,SUBSCRIPTION_FAILURE,55,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T12:16:04.108495
CASE-2684,TRANSACTION,TX-876093F8,CUST-1107,681.23,SUBSCRIPTION_FAILURE,61,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T00:16:04.108495
CASE-2685,TRANSACTION,TX-649C8301,CUST-1121,4681.23,SUBSCRIPTION_FAILURE,74,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T18:16:04.108495
CASE-2686,TRANSACTION,TX-5BF2B7FD,CUST-1294,681.23,SUBSCRIPTION_FAILURE,87,LOW,RETRY,AUTO,SCHEDULED,0,2,2026-08-26T23:16:04.108495
CASE-2687,TRANSACTION,TX-39E49507,CUST-1285,8681.23,SUBSCRIPTION_FAILURE,60,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T01:16:04.108495
CASE-2688,TRANSACTION,TX-E60134FB,CUST-1036,4681.23,SUBSCRIPTION_FAILURE,65,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T22:16:04.108495
CASE-2689,TRANSACTION,TX-93066A91,CUST-1254,8681.23,SUBSCRIPTION_FAILURE,60,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T23:16:04.114846
CASE-2690,TRANSACTION,TX-6C61D9FB,CUST-1001,1681.23,SUBSCRIPTION_FAILURE,77,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T03:16:04.114846
CASE-2691,TRANSACTION,TX-BDC05B0E,CUST-1150,8681.23,SUBSCRIPTION_FAILURE,74,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T00:16:04.115460
CASE-2692,TRANSACTION,TX-02556D99,CUST-1106,8681.23,SUBSCRIPTION_FAILURE,52,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T00:16:04.115460
CASE-2693,TRANSACTION,TX-F2E16C20,CUST-1177,4681.23,SUBSCRIPTION_FAILURE,67,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T12:16:04.115460
CASE-2694,TRANSACTION,TX-7AE8A8B2,CUST-1151,8681.23,SUBSCRIPTION_FAILURE,48,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T01:16:04.115460
CASE-2695,TRANSACTION,TX-C75A1107,CUST-1287,681.23,SUBSCRIPTION_FAILURE,40,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T18:16:04.115460
CASE-2696,TRANSACTION,TX-7103AF2C,CUST-1222,681.23,SUBSCRIPTION_FAILURE,55,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T16:16:04.115460
CASE-2697,TRANSACTION,TX-9BCF1F8D,CUST-1196,8681.23,SUBSCRIPTION_FAILURE,65,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T23:16:04.115460
CASE-2698,TRANSACTION,TX-C00E0901,CUST-1072,1681.23,SUBSCRIPTION_FAILURE,70,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T12:16:04.115460
CASE-2699,TRANSACTION,TX-45AE3A86,CUST-1079,4681.23,SUBSCRIPTION_FAILURE,66,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T04:16:04.115460
CASE-2700,TRANSACTION,TX-3FCBD6C4,CUST-1037,1681.23,SUBSCRIPTION_FAILURE,40,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-26T14:16:04.115460
CASE-2701,TRANSACTION,TX-581F98ED,CUST-1224,8681.23,SUBSCRIPTION_FAILURE,82,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T04:16:04.115460
CASE-2702,TRANSACTION,TX-CB4FADC8,CUST-1218,8681.23,SUBSCRIPTION_FAILURE,69,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T04:16:04.115460
CASE-2703,TRANSACTION,TX-4DC8D21F,CUST-1231,8681.23,SUBSCRIPTION_FAILURE,75,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T22:16:04.115460
CASE-2704,TRANSACTION,TX-0FE5884E,CUST-1004,1681.23,SUBSCRIPTION_FAILURE,67,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T21:16:04.115460
CASE-2705,TRANSACTION,TX-F9A70BE2,CUST-1280,4681.23,SUBSCRIPTION_FAILURE,66,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-28T10:16:04.115460
CASE-2706,TRANSACTION,TX-A9455E94,CUST-1189,8681.23,SUBSCRIPTION_FAILURE,85,MEDIUM,RETRY,HUMAN,SCHEDULED,0,2,2026-08-27T06:16:04.115460
