id,case_id,status,ai_recommendation,reason,created_at
APP-b732cc06,CASE-2874,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T12:16:04.140441
APP-f930fb68,CASE-2875,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T05:16:04.140441
APP-6c9c9b74,CASE-2876,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T04:16:04.140441
APP-1850cf8c,CASE-2877,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T16:16:04.140441
APP-4440d3dd,CASE-2878,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T22:16:04.140441
APP-bf8e4acf,CASE-2879,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T10:16:04.140441
APP-c763d58d,CASE-2880,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T17:16:04.140441
APP-37c5c308,CASE-2881,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T06:16:04.140441
APP-b142f293,CASE-2882,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T03:16:04.140441
APP-0a882cad,CASE-2883,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T13:16:04.140441
APP-3c4c68b6,CASE-2884,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T22:16:04.140441
APP-4aaf0e77,CASE-2885,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T11:16:04.140441
APP-52636006,CASE-2886,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T19:16:04.140441
APP-5eb1f696,CASE-2887,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T05:16:04.140441
APP-a2ad4090,CASE-2888,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T13:16:04.140441
APP-9ba99340,CASE-2889,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T12:16:04.144967
APP-ae5a8bae,CASE-2890,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T18:16:04.144967
APP-03aebe08,CASE-2891,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T05:16:04.144967
APP-aee6f71e,CASE-2892,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T02:16:04.144967
APP-dc37c965,CASE-2893,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T08:16:04.144967
APP-669eef93,CASE-2894,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T10:16:04.144967
APP-8692b80e,CASE-2895,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T09:16:04.144967
APP-be9c99f2,CASE-2896,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T00:16:04.144967
APP-95334c86,CASE-2897,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T01:16:04.144967
APP-2733ac0c,CASE-2898,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T05:16:04.146521
APP-5b05a69d,CASE-2899,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T09:16:04.146521
APP-5083232f,CASE-2900,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T14:16:04.146521
APP-4e9f1c93,CASE-2901,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T09:16:04.146521
APP-66b9c735,CASE-2902,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T18:16:04.146521
APP-201d8e50,CASE-2903,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T07:16:04.146521
APP-f9e3bd31,CASE-2904,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T11:16:04.146521
APP-c4904a5b,CASE-2905,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T04:16:04.146521
APP-3cdb38e7,CASE-2906,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T11:16:04.147539
APP-f2e411bd,CASE-2907,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T00:16:04.147539
APP-6a221290,CASE-2908,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T05:16:04.148558
APP-b21f5ead,CASE-2909,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T00:16:04.148558
APP-51ef1988,CASE-2910,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T20:16:04.148558
APP-bbf0989d,CASE-2911,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T21:16:04.148558
APP-4767a9b5,CASE-2912,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T15:16:04.148558
APP-acaa7975,CASE-2913,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T23:16:04.148558
APP-1fb0bd7b,CASE-2914,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T18:16:04.148558
APP-74adb914,CASE-2915,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T21:16:04.148558
APP-083a4ffb,CASE-2916,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T20:16:04.148558
APP-2733db2a,CASE-2917,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T13:16:04.148558
APP-9d59fb43,CASE-2918,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T14:16:04.148558
APP-ca223cc4,CASE-2919,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T03:16:04.148558
APP-52e0fe6a,CASE-2920,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T16:16:04.148558
APP-ecbf6d36,CASE-2921,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T18:16:04.148558
APP-a34afd19,CASE-2922,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T05:16:04.148558
APP-3297fbaf,CASE-2923,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T07:16:04.148558
APP-010bbb88,CASE-2924,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T10:16:04.148558
APP-19f3bd5e,CASE-2925,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T20:16:04.148558
APP-14e86024,CASE-2926,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T10:16:04.148558
APP-c87c87a2,CASE-2927,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T22:16:04.148558
APP-9aa37e47,CASE-2928,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T18:16:04.148558
APP-8e1b7c94,CASE-2929,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T00:16:04.148558
APP-628df48d,CASE-2930,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T07:16:04.148558
APP-cbb42f72,CASE-2931,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T23:16:04.148558
APP-f82c556a,CASE-2932,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T06:16:04.148558
APP-65f69386,CASE-2933,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T20:16:04.148558
APP-b6d794cf,CASE-2934,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T05:16:04.148558
APP-a46f5bc8,CASE-2935,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T21:16:04.148558
APP-09527048,CASE-2936,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T13:16:04.148558
APP-8ad74a15,CASE-2937,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T18:16:04.148558
APP-7d14d00a,CASE-2938,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T20:16:04.148558
APP-393310a5,CASE-2939,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T12:16:04.148558
APP-b0134b7a,CASE-2940,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T21:16:04.148558
APP-71f9e554,CASE-2941,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T16:16:04.148558
APP-9c2bddaf,CASE-2942,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T06:16:04.148558
APP-c8e7d409,CASE-2943,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T16:16:04.153348
APP-4c290076,CASE-2944,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T22:16:04.153348
APP-ed656fb4,CASE-2945,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T19:16:04.153348
APP-185fd51e,CASE-2946,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T11:16:04.153348
APP-fc3a19b7,CASE-2947,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T07:16:04.154416
APP-dbf61090,CASE-2948,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T17:16:04.154949
APP-1ccef607,CASE-2949,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T04:16:04.154949
APP-8e7f61de,CASE-2950,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T07:16:04.154949
APP-56c5baff,CASE-2951,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T00:16:04.154949
APP-5e51b78a,CASE-2952,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T07:16:04.154949
APP-d9b0919b,CASE-2953,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T21:16:04.154949
APP-d5bf41c3,CASE-2954,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T13:16:04.154949
APP-979752ba,CASE-2955,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T03:16:04.154949
APP-1660e6f4,CASE-2956,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T15:16:04.154949
APP-f22bcdd1,CASE-2957,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T05:16:04.154949
APP-9d3613aa,CASE-2958,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T23:16:04.154949
APP-488ddb44,CASE-2959,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T10:16:04.154949
APP-fd18936e,CASE-2960,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T21:16:04.154949
APP-7e6c1cfb,CASE-2961,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T12:16:04.157121
APP-1ca682fe,CASE-2962,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T23:16:04.157121
APP-f87fc9e1,CASE-2963,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T06:16:04.157121
APP-00ff6e40,CASE-2964,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T14:16:04.157121
APP-658e1691,CASE-2965,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T11:16:04.157121
APP-ac742028,CASE-2966,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T01:16:04.157121
APP-289add42,CASE-2967,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T07:16:04.157121
APP-a7fafaf8,CASE-2968,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T20:16:04.157121
APP-c1724c3d,CASE-2969,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T19:16:04.157121
APP-3aa2fa22,CASE-2970,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T20:16:04.157121
APP-91715bbb,CASE-2971,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T05:16:04.157121
APP-f8ea7e9a,CASE-2972,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T03:16:04.157121
APP-66d49ff2,CASE-2973,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T20:16:04.157121
APP-3f46bf59,CASE-2974,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T05:16:04.157121
APP-a9e0911a,CASE-2975,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T05:16:04.157121
APP-4ac07e55,CASE-2976,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T23:16:04.157121
APP-370516f3,CASE-2977,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T18:16:04.157121
APP-31633f60,CASE-2978,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T08:16:04.157121
APP-69de43e5,CASE-2979,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T18:16:04.157121
APP-15eda985,CASE-2980,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T03:16:04.157121
APP-a92722d9,CASE-2981,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T20:16:04.157121
APP-1e4435fb,CASE-2982,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T19:16:04.157121
APP-fb2916d4,CASE-2983,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T09:16:04.157121
APP-e2752416,CASE-2984,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T22:16:04.160473
APP-965d9ea0,CASE-2985,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T21:16:04.160473
APP-e735121d,CASE-2986,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T12:16:04.160473
APP-eff191f3,CASE-2987,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T05:16:04.160473
APP-a167bb22,CASE-2988,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T06:16:04.160473
APP-747d92a2,CASE-2989,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T12:16:04.160473
APP-70b29e8b,CASE-2990,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T09:16:04.160473
APP-6c9c36c0,CASE-2991,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T09:16:04.160473
APP-c38f5454,CASE-2992,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T17:16:04.160473
APP-861d3aa5,CASE-2993,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T20:16:04.160473
APP-eb522043,CASE-2994,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T06:16:04.160473
APP-7fbb3e33,CASE-2995,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T03:16:04.160473
APP-5f67ec6b,CASE-2996,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T08:16:04.160473
APP-a1d07633,CASE-2997,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T06:16:04.160473
APP-e65aa2b1,CASE-2998,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T20:16:04.160473
APP-86c1cb78,CASE-2999,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,500.00 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T18:16:04.160473
